node,row,col,latitude,longitude,chi,elevation,flow_distance,drainage_area,m_chi,b_chi,source_key,basin_key,segmented_elevation,segment_number
28354459,4030,3474,37.9725521,-122.698475,104.6,428.51,12984.0,2907.0,3.1239,105.59,540,22,432.36,1859
28354458,4030,3473,37.9725522,-122.698509,104.37,428.06,12981.0,2979.0,3.1239,105.59,540,22,431.63,1859
28354457,4030,3472,37.9725523,-122.698543,104.14,427.62,12978.0,3060.0,3.1239,105.59,540,22,430.9,1859
28354456,4030,3471,37.9725523,-122.698577,103.91,427.07,12975.0,4266.0,3.1239,105.59,540,22,430.19,1859
28354455,4030,3470,37.9725524,-122.698611,103.7,426.8,12972.0,4509.0,3.1239,105.59,540,22,429.54,1859
28360879,4031,3469,37.9725255,-122.698646,103.41,426.7,12968.0,4770.0,3.1239,105.59,540,22,428.64,1859
28360878,4031,3468,37.9725256,-122.69868,103.21,426.48,12965.0,4869.0,3.1239,105.59,540,22,428.02,1859
28354452,4030,3467,37.9725527,-122.698714,102.93,426.18,12961.0,5175.0,3.1239,105.59,540,22,427.14,1859
28354451,4030,3466,37.9725528,-122.698748,102.74,426.06,12958.0,5310.0,3.1239,105.59,540,22,426.54,1859
28354450,4030,3465,37.9725529,-122.698782,102.55,425.89,12955.0,5328.0,3.1239,105.59,540,22,425.93,1859
28354449,4030,3464,37.972553,-122.698816,102.35,425.47,12952.0,5373.0,3.1239,105.59,540,22,425.33,1859
28354448,4030,3463,37.972553,-122.698851,102.16,424.95,12949.0,5535.0,3.1239,105.59,540,22,424.73,1859
28360872,4031,3462,37.9725261,-122.698885,101.89,424.12,12945.0,6354.0,3.1239,105.59,540,22,423.89,1859
28360871,4031,3461,37.9725262,-122.698919,101.71,423.62,12942.0,6399.0,3.1239,105.59,540,22,423.32,1859
28367294,4032,3460,37.9724992,-122.698953,101.45,422.89,12937.0,6597.0,3.1239,105.59,540,22,422.52,1859
28367293,4032,3459,37.9724993,-122.698987,101.27,422.18,12934.0,6633.0,3.1239,105.59,540,22,421.96,1859
28367292,4032,3458,37.9724994,-122.699022,101.09,421.6,12931.0,6678.0,3.1239,105.59,540,22,421.4,1859
28367291,4032,3457,37.9724995,-122.699056,100.92,421.1,12928.0,6867.0,3.1239,105.59,540,22,420.84,1859
