X,Y,i,j,hilltop_id,Cht,S,R,Lh,BasinID,a,b,StreamID,HilltopSlope,DivergentCount,PlanarCountFlag,E_Star,R_Star,EucDist
523140,4175610.0,2791,2360,4,-0.00524477,0.145528,52.9987,364.181,9441,2848,2257,872,0.185577,4,155,4.77512,0.181911,352.881
522768,4175630.0,2797,2236,1,-0.00134777,0.152818,46.6528,305.284,9441,2825,2138,892,0.0646424,0,125,1.02863,0.191022,303.925
522738,4175640.0,2799,2226,1,-0.00321224,0.159937,45.3954,283.833,9441,2825,2137,892,0.0619369,0,114,2.27935,0.199921,277.928
522740,4175640.0,2799,2227,1,-0.00319568,0.160586,45.1604,281.223,9441,2825,2138,892,0.0560831,0,114,2.24675,0.200732,278.756
522744,4175640.0,2799,2228,1,-0.0033513,0.161379,45.3131,280.787,9441,2825,2138,892,0.0504659,0,115,2.3525,0.201724,279.46
522732,4175640.0,2800,2224,1,-0.00705425,0.163683,44.5417,272.122,9441,2825,2138,892,0.0814844,0,110,4.79904,0.204603,269.504
522734,4175640.0,2800,2225,1,-0.00442259,0.164327,44.7548,272.353,9441,2825,2138,892,0.0723275,0,111,3.01126,0.205408,270.777
522738,4175640.0,2800,2226,1,-0.00361152,0.164094,44.9445,273.894,9441,2825,2138,892,0.0647085,0,112,2.47294,0.205118,276.236
522740,4175640.0,2800,2227,1,-0.00215056,0.162542,45.1086,277.52,9441,2825,2138,892,0.0572396,0,113,1.49206,0.203177,278.695
522864,4175640.0,2800,2268,1,-0.00113076,0.134935,21.5195,159.48,9441,2820,2230,873,0.126254,0,63,0.450834,0.168669,126.814
522866,4175640.0,2800,2269,1,-9.77198e-05,0.140857,27.1894,193.028,9441,2826,2225,873,0.13159,0,75,0.0471567,0.176071,151.541
522728,4175640.0,2801,2223,1,-0.0101152,0.167232,44.2243,264.449,9441,2825,2138,892,0.0957174,0,108,6.68738,0.20904,263.226
522732,4175640.0,2801,2224,1,-0.005103,0.166231,44.4458,267.373,9441,2825,2138,892,0.0832096,0,109,3.41101,0.207789,269.499
522734,4175640.0,2801,2225,1,-0.00541677,0.164701,44.6555,271.131,9441,2825,2138,892,0.0751358,0,110,3.67163,0.205876,272.037
522738,4175640.0,2801,2226,1,-0.00657991,0.162859,45.1581,277.283,9441,2827,2138,892,0.0696772,0,113,4.56124,0.203574,277.048
522866,4175640.0,2801,2269,1,-0.00473333,0.147462,20.8634,141.483,9441,2818,2233,873,0.13112,4,52,1.67421,0.184328,121.175
522870,4175640.0,2801,2270,1,-0.0018067,0.141163,21.2133,150.275,9441,2818,2233,873,0.127514,1,58,0.678754,0.176454,120.506
