node,row,col,latitude,longitude,chi,elevation,flow_distance,drainage_area,m_chi,b_chi,source_key,basin_key,segmented_elevation,segment_number
25804813,3642,3128,37.9830727,-122.710252,156.55,413.12,23051.0,2160.0,3.8096,-177.3,442,18,419.11,1528
25811577,3643,3127,37.9830458,-122.710286,156.19,412.73,23046.0,2430.0,3.8096,-177.3,442,18,417.73,1528
25818341,3644,3127,37.9830187,-122.710286,155.94,412.43,23043.0,2439.0,3.8096,-177.3,442,18,416.78,1528
25825103,3645,3127,37.9829917,-122.710286,155.7,412.13,23040.0,2583.0,3.8096,-177.3,442,18,415.84,1528
25831864,3646,3126,37.9829647,-122.71032,155.35,411.85,23036.0,2889.0,3.8096,-177.3,442,18,414.53,1528
25838625,3647,3125,37.9829378,-122.710355,155.02,411.64,23032.0,2898.0,3.8096,-177.3,442,18,413.27,1528
25845385,3648,3124,37.9829108,-122.710389,154.69,411.32,23028.0,8154.0,3.8096,-177.3,442,18,412.01,1528
25852144,3649,3123,37.9828839,-122.710423,154.45,411.21,23023.0,8244.0,3.8096,-177.3,442,18,411.1,1528
25852143,3649,3122,37.9828839,-122.710457,154.29,411.21,23020.0,8388.0,3.8096,-177.3,442,18,410.47,1528
25858900,3650,3121,37.982857,-122.710492,154.05,411.17,23016.0,8433.0,3.8096,-177.3,442,18,409.57,1528
25865658,3651,3122,37.9828299,-122.710458,153.81,410.92,23012.0,8451.0,3.8096,-177.3,442,18,408.67,1528
25872414,3652,3122,37.9828028,-122.710458,153.65,409.98,23009.0,8460.0,3.8096,-177.3,442,18,408.04,1528
25879169,3653,3122,37.9827758,-122.710458,153.48,409.09,23006.0,8514.0,3.8096,-177.3,442,18,407.41,1528
25885922,3654,3122,37.9827487,-122.710458,153.32,408.5,23003.0,8586.0,3.8096,-177.3,442,18,406.78,1528
25892675,3655,3122,37.9827217,-122.710458,153.15,407.79,23000.0,8784.0,3.8096,-177.3,442,18,406.15,1528
25899427,3656,3122,37.9826947,-122.710458,152.99,406.91,22997.0,8838.0,3.8096,-177.3,442,18,405.52,1528
25906179,3657,3122,37.9826676,-122.710458,152.82,406.32,22994.0,9234.0,3.8096,-177.3,442,18,404.9,1528
25912928,3658,3121,37.9826407,-122.710493,152.6,406.01,22990.0,10458.0,3.8096,-177.3,442,18,404.03,1528
25919676,3659,3121,37.9826136,-122.710493,152.44,405.53,22987.0,10602.0,3.8096,-177.3,442,18,403.44,1528
25926421,3660,3121,37.9825866,-122.710493,152.29,405.15,22984.0,10701.0,3.8096,-177.3,442,18,402.85,1528
25933164,3661,3121,37.9825596,-122.710493,152.13,404.71,22981.0,10719.0,3.8096,-177.3,442,18,402.26,1528
25939905,3662,3120,37.9825326,-122.710527,151.91,404.16,22977.0,10809.0,3.8096,-177.3,442,18,401.43,1528
25946646,3663,3120,37.9825056,-122.710527,151.76,403.53,22974.0,11394.0,3.8096,-177.3,442,18,400.85,1528
25953387,3664,3120,37.9824785,-122.710527,151.61,402.94,22971.0,12357.0,3.8096,-177.3,442,18,400.27,1528
25960127,3665,3120,37.9824515,-122.710527,151.46,402.55,22968.0,12771.0,3.8096,-177.3,442,18,399.71,1528
25966867,3666,3120,37.9824245,-122.710528,151.32,402.11,22965.0,12996.0,3.8096,-177.3,442,18,399.15,1528
25973606,3667,3119,37.9823975,-122.710562,151.11,401.76,22960.0,13356.0,3.8096,-177.3,442,18,398.38,1528
25980345,3668,3119,37.9823705,-122.710562,150.97,401.16,22957.0,13473.0,3.8096,-177.3,442,18,397.83,1528
25987083,3669,3119,37.9823434,-122.710562,150.83,400.61,22954.0,13491.0,3.8096,-177.3,442,18,397.28,1528
25993819,3670,3119,37.9823164,-122.710562,150.68,399.85,22951.0,13545.0,3.8096,-177.3,442,18,396.74,1528
26000554,3671,3119,37.9822893,-122.710562,150.54,399.03,22948.0,13572.0,3.8096,-177.3,442,18,396.19,1529
26007289,3672,3119,37.9822623,-122.710562,150.4,398.27,22945.0,13671.0,3.8096,-177.3,442,18,395.65,1529
26014016,3673,3119,37.9822353,-122.710562,150.25,397.51,22942.0,13707.0,3.8096,-177.3,442,18,395.11,1529
26020741,3674,3118,37.9822083,-122.710597,150.05,396.29,22938.0,13806.0,3.8096,-177.3,442,18,394.34,1529
26027465,3675,3117,37.9821814,-122.710631,149.85,394.77,22934.0,13869.0,3.8096,-177.3,442,18,393.58,1529
26034190,3676,3117,37.9821543,-122.710631,149.71,393.69,22931.0,14103.0,3.8096,-177.3,442,18,393.04,1529
26040923,3677,3117,37.9821273,-122.710631,149.57,392.38,22928.0,14130.0,3.8096,-177.3,442,18,392.5,1529
26047656,3678,3117,37.9821002,-122.710631,149.43,391.26,22925.0,14166.0,3.8096,-177.3,442,18,391.96,1529
26054391,3679,3117,37.9820732,-122.710631,149.29,390.14,22922.0,14211.0,3.8096,-177.3,442,18,391.42,1529
26061125,3680,3116,37.9820463,-122.710666,149.09,388.56,22918.0,14337.0,3.8096,-177.3,442,18,390.67,1529
26067857,3681,3116,37.9820192,-122.710666,148.95,387.56,22915.0,22500.0,3.8096,-177.3,442,18,390.13,1529
26074587,3682,3115,37.9819923,-122.7107,148.78,385.83,22910.0,22806.0,3.8096,-177.3,442,18,389.48,1529
26081316,3683,3114,37.9819653,-122.710734,148.61,384.31,22906.0,23022.0,3.8096,-177.3,442,18,388.83,1529
26088044,3684,3113,37.9819384,-122.710769,148.43,383.39,22902.0,27855.0,3.8096,-177.3,442,18,388.18,1529
26094771,3685,3113,37.9819113,-122.710769,148.32,382.54,22899.0,28152.0,3.8096,-177.3,442,18,387.74,1529
26101496,3686,3112,37.9818844,-122.710803,148.16,381.76,22895.0,29844.0,3.8096,-177.3,442,18,387.14,1529
26108209,3687,3111,37.9818574,-122.710837,148.0,380.89,22890.0,30429.0,3.8096,-177.3,442,18,386.54,1529
26114922,3688,3110,37.9818304,-122.710871,147.85,380.67,22886.0,30645.0,5.5514,-441.52,442,18,379.24,1530
26121634,3689,3109,37.9818035,-122.710906,147.69,380.44,22882.0,30654.0,5.5514,-441.52,442,18,378.38,1530
26128346,3690,3108,37.9817765,-122.71094,147.54,378.33,22878.0,30888.0,5.5514,-441.52,442,18,377.52,1530
26128345,3690,3107,37.9817766,-122.710974,147.43,377.4,22875.0,30996.0,5.5514,-441.52,442,18,376.91,1530
