node,row,col,latitude,longitude,chi,elevation,flow_distance,drainage_area,m_chi,b_chi,source_key,basin_key,segmented_elevation,segment_number
39401944,5960,5463,37.9201742,-122.630799,70.733,571.8,6859.3,180.0,5.6666,171.73,1014,33,572.55,3507
39401943,5960,5462,37.9201744,-122.630833,70.164,570.12,6856.3,189.0,5.6666,171.73,1014,33,569.32,3507
39401942,5960,5461,37.9201745,-122.630868,69.603,567.98,6853.3,6309.0,5.6666,171.73,1014,33,566.15,3507
39406572,5961,5460,37.9201475,-122.630902,69.345,566.07,6849.0,6480.0,5.6666,171.73,1014,33,564.68,3507
39406571,5961,5459,37.9201476,-122.630936,69.164,564.92,6846.0,8397.0,5.6666,171.73,1014,33,563.66,3507
39411201,5962,5458,37.9201207,-122.63097,68.929,563.54,6841.8,9414.0,5.6666,171.73,1014,33,562.32,3507
39411200,5962,5457,37.9201208,-122.631004,68.768,562.61,6838.8,9522.0,5.6666,171.73,1014,33,561.41,3507
39415829,5963,5456,37.9200939,-122.631039,68.542,561.26,6834.6,9765.0,5.6666,171.73,1014,33,560.13,3507
39415828,5963,5455,37.920094,-122.631073,68.383,560.51,6831.6,9882.0,5.6666,171.73,1014,33,559.23,3507
39420457,5964,5454,37.9200671,-122.631107,68.16,559.16,6827.3,10080.0,5.6666,171.73,1014,33,557.97,3507
39420456,5964,5453,37.9200672,-122.631141,68.003,557.87,6824.3,10143.0,5.6666,171.73,1014,33,557.08,3507
39420455,5964,5452,37.9200673,-122.631175,67.846,556.67,6821.3,10161.0,5.6666,171.73,1014,33,556.19,3507
39420454,5964,5451,37.9200674,-122.631209,67.69,555.52,6818.3,10188.0,5.6666,171.73,1014,33,555.3,3507
39425083,5965,5450,37.9200404,-122.631244,67.468,554.01,6814.1,10872.0,5.6666,171.73,1014,33,554.05,3507
39425082,5965,5449,37.9200406,-122.631278,67.315,552.72,6811.1,10998.0,5.6666,171.73,1014,33,553.18,3507
39425081,5965,5448,37.9200407,-122.631312,67.162,551.2,6808.1,11169.0,5.6666,171.73,1014,33,552.31,3507
39425080,5965,5447,37.9200408,-122.631346,67.01,550.1,6805.1,13545.0,5.6666,171.73,1014,33,551.45,3507
39425079,5965,5446,37.9200409,-122.63138,66.867,549.32,6802.1,13797.0,5.6666,171.73,1014,33,550.64,3507
39429707,5966,5445,37.9200139,-122.631414,66.666,548.04,6797.8,14211.0,5.6666,171.73,1014,33,549.5,3507
39429706,5966,5444,37.920014,-122.631449,66.526,546.78,6794.8,14751.0,5.6666,171.73,1014,33,548.71,3507
39429705,5966,5443,37.9200142,-122.631483,66.387,546.23,6791.8,15255.0,5.6666,171.73,1014,33,547.92,3507
39434333,5967,5442,37.9199872,-122.631517,66.192,545.21,6787.6,15417.0,5.6666,171.73,1014,33,546.82,3507
39434332,5967,5441,37.9199873,-122.631551,66.055,544.25,6784.6,16020.0,5.6666,171.73,1014,33,546.04,3507
39438960,5968,5440,37.9199604,-122.631585,65.864,543.7,6780.4,16146.0,5.6666,171.73,1014,33,544.96,3507
39438959,5968,5439,37.9199605,-122.631619,65.729,542.7,6777.4,16326.0,5.6666,171.73,1014,33,544.19,3507
39443587,5969,5438,37.9199336,-122.631654,65.538,541.55,6773.1,16398.0,5.6666,171.73,1014,33,543.11,3507
39443586,5969,5437,37.9199337,-122.631688,65.404,540.56,6770.1,16497.0,5.6666,171.73,1014,33,542.35,3507
39448213,5970,5436,37.9199067,-122.631722,65.214,539.39,6765.9,16650.0,5.6666,171.73,1014,33,541.28,3507
39452840,5971,5435,37.9198798,-122.631756,65.025,538.28,6761.6,21825.0,5.6666,171.73,1014,33,540.2,3507
39457466,5972,5434,37.9198529,-122.631791,64.852,537.99,6757.4,22086.0,5.6666,171.73,1014,33,539.22,3508
39462092,5973,5433,37.919826,-122.631825,64.679,537.24,6753.1,22311.0,5.6666,171.73,1014,33,538.24,3508
39466718,5974,5432,37.919799,-122.631859,64.507,536.52,6748.9,22662.0,5.6666,171.73,1014,33,537.27,3508
39471343,5975,5431,37.9197721,-122.631893,64.335,536.24,6744.7,22716.0,5.6666,171.73,1014,33,536.29,3508
39475968,5976,5430,37.9197452,-122.631928,64.164,535.67,6740.4,22779.0,5.6666,171.73,1014,33,535.32,3508
39480594,5977,5430,37.9197181,-122.631928,64.043,534.86,6737.4,23094.0,5.6666,171.73,1014,33,534.64,3508
39485219,5978,5430,37.9196911,-122.631928,63.923,534.24,6734.4,23301.0,5.6666,171.73,1014,33,533.96,3508
39489843,5979,5429,37.9196641,-122.631962,63.753,533.2,6730.2,23382.0,5.6666,171.73,1014,33,532.99,3508
39494467,5980,5428,37.9196372,-122.631997,63.583,532.19,6725.9,23409.0,5.6666,171.73,1014,33,532.03,3508
39499091,5981,5428,37.9196102,-122.631997,63.463,531.55,6722.9,23481.0,5.6666,171.73,1014,33,531.35,3508
39503714,5982,5427,37.9195832,-122.632031,63.294,530.98,6718.7,35811.0,5.6666,171.73,1014,33,530.39,3508
39503713,5982,5426,37.9195834,-122.632065,63.189,530.56,6715.7,35883.0,5.6666,171.73,1014,33,529.8,3508
39503712,5982,5425,37.9195835,-122.632099,63.084,529.6,6712.7,35937.0,5.6666,171.73,1014,33,529.21,3508
39503711,5982,5424,37.9195836,-122.632133,62.98,528.7,6709.7,36495.0,5.6666,171.73,1014,33,528.61,3508
39503710,5982,5423,37.9195837,-122.632167,62.876,528.19,6706.7,36549.0,5.6666,171.73,1014,33,528.02,3508
39503709,5982,5422,37.9195838,-122.632202,62.772,527.64,6703.7,36981.0,5.6666,171.73,1014,33,527.43,3508
39503708,5982,5421,37.9195839,-122.632236,62.668,526.84,6700.7,37107.0,5.6666,171.73,1014,33,526.85,3508
39503707,5982,5420,37.919584,-122.63227,62.565,526.34,6697.7,38088.0,5.6666,171.73,1014,33,526.26,3508
39503706,5982,5419,37.9195841,-122.632304,62.462,525.89,6694.7,38097.0,5.6666,171.73,1014,33,525.68,3508
39503705,5982,5418,37.9195842,-122.632338,62.359,525.11,6691.7,39015.0,5.6666,171.73,1014,33,525.1,3508
39508327,5983,5417,37.9195573,-122.632372,62.215,523.79,6687.4,42345.0,5.6666,171.73,1014,33,524.28,3508
39512949,5984,5416,37.9195303,-122.632407,62.075,523.6,6683.2,42507.0,5.6666,171.73,1014,33,523.49,3508
39517572,5985,5416,37.9195033,-122.632407,61.976,522.95,6680.2,42714.0,5.6666,171.73,1014,33,522.93,3508
39522194,5986,5416,37.9194763,-122.632407,61.877,522.64,6677.2,42993.0,5.6666,171.73,1014,33,522.36,3508
39526815,5987,5415,37.9194493,-122.632441,61.737,522.17,6673.0,43209.0,5.6666,171.73,1014,33,521.57,3508
39531435,5988,5414,37.9194224,-122.632475,61.598,521.34,6668.7,43407.0,5.6666,171.73,1014,33,520.78,3508
39531434,5988,5413,37.9194225,-122.63251,61.5,520.67,6665.7,43524.0,5.6666,171.73,1014,33,520.23,3508
39536054,5989,5412,37.9193956,-122.632544,61.361,519.98,6661.5,44037.0,5.6666,171.73,1014,33,519.44,3508
39540673,5990,5411,37.9193686,-122.632578,61.222,519.26,6657.2,44190.0,5.6666,171.73,1014,33,518.65,3509
39545292,5991,5410,37.9193417,-122.632612,61.084,518.92,6653.0,45234.0,5.6666,171.73,1014,33,517.87,3509
39545291,5991,5409,37.9193418,-122.632647,60.986,518.18,6650.0,45360.0,5.6666,171.73,1014,33,517.32,3509
39545290,5991,5408,37.9193419,-122.632681,60.889,517.31,6647.0,45378.0,5.6666,171.73,1014,33,516.77,3509
39545289,5991,5407,37.919342,-122.632715,60.792,516.49,6644.0,45909.0,5.6666,171.73,1014,33,516.22,3509
39549908,5992,5406,37.9193151,-122.632749,60.656,515.17,6639.7,47205.0,6.7762,105.38,1014,33,516.4,3510
39554527,5993,5405,37.9192882,-122.632783,60.52,514.01,6635.5,47700.0,6.7762,105.38,1014,33,515.48,3510
39554526,5993,5404,37.9192883,-122.632817,60.425,513.14,6632.5,48276.0,6.7762,105.38,1014,33,514.83,3510
39559144,5994,5403,37.9192613,-122.632852,60.29,512.08,6628.3,48942.0,6.7762,105.38,1014,33,513.92,3510
39559143,5994,5402,37.9192614,-122.632886,60.195,511.62,6625.3,49356.0,6.7762,105.38,1014,33,513.28,3510
39563761,5995,5401,37.9192345,-122.63292,60.062,510.72,6621.0,49986.0,6.7762,105.38,1014,33,512.37,3510
39568378,5996,5400,37.9192076,-122.632954,59.929,509.91,6616.8,50625.0,6.7762,105.38,1014,33,511.47,3510
39572994,5997,5399,37.9191807,-122.632989,59.796,509.22,6612.5,51174.0,6.7762,105.38,1014,33,510.58,3510
39572993,5997,5398,37.9191808,-122.633023,59.703,508.37,6609.5,51354.0,6.7762,105.38,1014,33,509.94,3510
39577609,5998,5397,37.9191538,-122.633057,59.571,507.84,6605.3,51921.0,6.7762,105.38,1014,33,509.05,3510
39582225,5999,5396,37.9191269,-122.633091,59.44,507.32,6601.0,52245.0,6.7762,105.38,1014,33,508.16,3510
39582224,5999,5395,37.919127,-122.633125,59.347,506.81,6598.0,52695.0,6.7762,105.38,1014,33,507.53,3510
39586840,6000,5394,37.9191001,-122.63316,59.216,506.54,6593.8,52857.0,6.7762,105.38,1014,33,506.64,3510
39586839,6000,5393,37.9191002,-122.633194,59.124,505.88,6590.8,53838.0,6.7762,105.38,1014,33,506.02,3510
39586838,6000,5392,37.9191003,-122.633228,59.032,505.28,6587.8,54657.0,6.7762,105.38,1014,33,505.39,3510
39586837,6000,5391,37.9191004,-122.633262,58.94,505.02,6584.8,54855.0,6.7762,105.38,1014,33,504.77,3510
39586836,6000,5390,37.9191005,-122.633296,58.849,504.83,6581.8,54864.0,6.7762,105.38,1014,33,504.16,3510
39586835,6000,5389,37.9191006,-122.63333,58.758,504.45,6578.8,55251.0,6.7762,105.38,1014,33,503.54,3510
39582217,5999,5388,37.9191277,-122.633364,58.629,503.48,6574.6,55998.0,6.7762,105.38,1014,33,502.66,3510
39582216,5999,5387,37.9191279,-122.633399,58.538,503.23,6571.6,56934.0,6.7762,105.38,1014,33,502.05,3510
39577598,5998,5386,37.919155,-122.633433,58.41,502.55,6567.3,57141.0,6.7762,105.38,1014,33,501.18,3510
39577597,5998,5385,37.9191551,-122.633467,58.32,502.02,6564.3,57834.0,6.7762,105.38,1014,33,500.57,3510
39572979,5997,5384,37.9191822,-122.633501,58.193,501.16,6560.1,58023.0,6.7762,105.38,1014,33,499.71,3510
39572978,5997,5383,37.9191824,-122.633535,58.104,500.62,6557.1,58221.0,6.7762,105.38,1014,33,499.11,3510
39568360,5996,5382,37.9192095,-122.633569,57.977,500.3,6552.8,58563.0,6.7762,105.38,1014,33,498.25,3510
39568359,5996,5381,37.9192096,-122.633603,57.888,499.76,6549.8,58788.0,6.7762,105.38,1014,33,497.64,3510
39568358,5996,5380,37.9192097,-122.633637,57.798,498.52,6546.8,59031.0,6.7762,105.38,1014,33,497.04,3510
39568357,5996,5379,37.9192098,-122.633671,57.709,496.92,6543.8,59652.0,6.7762,105.38,1014,33,496.43,3510
39568356,5996,5378,37.9192099,-122.633705,57.62,496.91,6540.8,59787.0,6.7762,105.38,1014,33,495.83,3510
39563737,5995,5377,37.9192371,-122.633739,57.494,496.35,6536.6,60435.0,6.7762,105.38,1014,33,494.98,3511
39563736,5995,5376,37.9192372,-122.633773,57.406,495.87,6533.6,60768.0,6.7762,105.38,1014,33,494.38,3511
39563735,5995,5375,37.9192373,-122.633808,57.318,495.44,6530.6,60993.0,6.7762,105.38,1014,33,493.78,3511
39559115,5994,5374,37.9192644,-122.633842,57.193,495.02,6526.3,61515.0,6.7762,105.38,1014,33,492.93,3511
39559114,5994,5373,37.9192645,-122.633876,57.105,494.01,6523.3,61533.0,6.7762,105.38,1014,33,492.34,3511
39554494,5993,5372,37.9192917,-122.63391,56.98,492.86,6519.1,62280.0,6.7762,105.38,1014,33,491.49,3511
39554493,5993,5371,37.9192918,-122.633944,56.892,492.38,6516.1,62802.0,6.7762,105.38,1014,33,490.9,3511
39549872,5992,5370,37.9193189,-122.633978,56.769,491.57,6511.9,63900.0,6.7762,105.38,1014,33,490.06,3511
39549871,5992,5369,37.919319,-122.634012,56.682,491.29,6508.9,64458.0,6.7762,105.38,1014,33,489.47,3511
39545250,5991,5368,37.9193462,-122.634046,56.559,490.39,6504.6,66060.0,6.7762,105.38,1014,33,488.64,3511
39540629,5990,5367,37.9193733,-122.63408,56.438,489.63,6500.4,66933.0,6.7762,105.38,1014,33,487.82,3511
39540628,5990,5366,37.9193734,-122.634114,56.352,488.99,6497.4,67176.0,6.7762,105.38,1014,33,487.23,3511
39536007,5989,5365,37.9194006,-122.634148,56.231,488.1,6493.1,67203.0,6.7762,105.38,1014,33,486.41,3511
39536006,5989,5364,37.9194007,-122.634182,56.145,487.03,6490.1,67329.0,6.7762,105.38,1014,33,485.83,3511
39531384,5988,5363,37.9194278,-122.634216,56.024,486.17,6485.9,68634.0,6.7762,105.38,1014,33,485.02,3511
39531383,5988,5362,37.9194279,-122.63425,55.939,484.97,6482.9,68814.0,6.7762,105.38,1014,33,484.44,3511
39531382,5988,5361,37.919428,-122.634284,55.854,483.92,6479.9,68850.0,6.7762,105.38,1014,33,483.86,3511
39531381,5988,5360,37.9194281,-122.634319,55.769,483.4,6476.9,68976.0,6.7762,105.38,1014,33,483.29,3511
39526759,5987,5359,37.9194553,-122.634353,55.649,482.47,6472.6,69102.0,6.7762,105.38,1014,33,482.47,3511
39526758,5987,5358,37.9194554,-122.634387,55.565,481.79,6469.6,69156.0,6.7762,105.38,1014,33,481.9,3511
39526757,5987,5357,37.9194555,-122.634421,55.48,481.16,6466.6,69246.0,6.7762,105.38,1014,33,481.33,3511
39522134,5986,5356,37.9194826,-122.634455,55.36,479.92,6462.4,69444.0,6.7762,105.38,1014,33,480.51,3511
39522133,5986,5355,37.9194828,-122.634489,55.275,479.26,6459.4,76536.0,6.7762,105.38,1014,33,479.94,3511
39522132,5986,5354,37.9194829,-122.634523,55.193,478.74,6456.4,76563.0,6.7762,105.38,1014,33,479.38,3511
39522131,5986,5353,37.919483,-122.634557,55.111,478.16,6453.4,76761.0,6.7762,105.38,1014,33,478.83,3511
39522130,5986,5352,37.9194831,-122.634591,55.029,477.32,6450.4,76806.0,6.7762,105.38,1014,33,478.27,3511
39522129,5986,5351,37.9194832,-122.634626,54.947,476.73,6447.4,76941.0,6.7762,105.38,1014,33,477.72,3511
39522128,5986,5350,37.9194833,-122.63466,54.865,475.78,6444.4,78822.0,6.7762,105.38,1014,33,477.16,3511
39522127,5986,5349,37.9194834,-122.634694,54.784,475.43,6441.4,79497.0,6.7762,105.38,1014,33,476.61,3511
39526748,5987,5348,37.9194565,-122.634728,54.669,474.58,6437.2,80001.0,6.7762,105.38,1014,33,475.83,3511
39531368,5988,5347,37.9194295,-122.634762,54.555,473.79,6432.9,80307.0,6.7762,105.38,1014,33,475.06,3512
39535988,5989,5346,37.9194026,-122.634797,54.44,473.16,6428.7,80325.0,6.7762,105.38,1014,33,474.28,3512
39540607,5990,5345,37.9193757,-122.634831,54.326,471.6,6424.4,80361.0,6.7762,105.38,1014,33,473.51,3512
39545226,5991,5344,37.9193487,-122.634865,54.212,470.14,6420.2,80595.0,6.7762,105.38,1014,33,472.73,3512
39549845,5992,5343,37.9193218,-122.634899,54.098,469.23,6415.9,81450.0,6.7762,105.38,1014,33,471.96,3512
39549844,5992,5342,37.9193219,-122.634933,54.017,468.07,6412.9,82233.0,14.076,-289.8,1014,33,470.57,3513
39554463,5993,5341,37.919295,-122.634968,53.904,466.31,6408.7,82530.0,14.076,-289.8,1014,33,468.97,3513
39559081,5994,5340,37.919268,-122.635002,53.79,465.0,6404.5,82809.0,14.076,-289.8,1014,33,467.38,3513
