X,Y,i,j,hilltop_id,Cht,S,R,Lh,BasinID,a,b,StreamID,HilltopSlope,DivergentCount,PlanarCountFlag,E_Star,R_Star,EucDist
521622,4173620.0,2126,1854,3,-0.00306037,0.306139,50.4728,164.869,7409,2167,1826,605,0.057696,23,45,1.2614,0.382674,148.285
521624,4173620.0,2126,1855,3,-0.00545484,0.308067,50.6509,164.415,7409,2167,1826,605,0.0553561,24,45,2.24214,0.385084,149.892
521628,4173620.0,2126,1856,3,-0.00597849,0.307851,50.7925,164.99,7409,2167,1826,605,0.0484153,25,45,2.46598,0.384814,151.609
521630,4173620.0,2126,1857,3,-0.00311343,0.306549,50.916,166.095,7409,2167,1826,605,0.0412632,24,47,1.29281,0.383186,153.385
521642,4173620.0,2126,1861,3,-0.00639729,0.291134,51.4134,176.597,7409,2167,1826,605,0.0330791,23,52,2.82435,0.363917,160.956
521646,4173620.0,2126,1862,3,-0.00859758,0.283963,51.4976,181.353,7409,2167,1826,605,0.0252508,24,52,3.89799,0.354954,162.973
521612,4173620.0,2127,1851,3,-0.00206178,0.322762,49.8246,154.37,7409,2167,1826,605,0.0822378,23,41,0.795691,0.403453,140.726
521616,4173620.0,2127,1852,3,-0.00536576,0.326048,50.0599,153.535,7409,2167,1826,605,0.0746086,25,40,2.05958,0.40756,142.266
521618,4173620.0,2127,1853,3,-0.00304508,0.324211,50.2255,154.916,7409,2167,1826,605,0.0648379,24,42,1.17933,0.405264,143.911
521622,4173620.0,2127,1854,3,-0.00509714,0.321906,50.4327,156.669,7409,2167,1826,605,0.0587938,24,43,1.99641,0.402383,145.613
521624,4173620.0,2127,1855,3,-0.00476059,0.319454,50.58,158.333,7409,2167,1826,605,0.0552772,23,45,1.88439,0.399317,147.35
521646,4173620.0,2127,1862,3,-0.00468057,0.295536,51.4993,174.258,7409,2167,1826,605,0.0234657,19,56,2.03907,0.369419,160.62
521648,4173620.0,2127,1863,3,-0.00136246,0.28783,51.5456,179.083,7409,2167,1826,605,0.0184743,22,54,0.609983,0.359787,162.695
521606,4173620.0,2128,1849,3,-0.00224997,0.335468,49.2242,146.733,7409,2167,1826,605,0.0930609,24,37,0.825362,0.419335,134.977
521648,4173620.0,2128,1863,3,-0.00326554,0.287918,46.0817,160.051,7409,2165,1829,605,0.0190913,20,50,1.30663,0.359898,148.661
521654,4173620.0,2128,1865,3,-0.00107262,0.281154,51.6568,183.732,7409,2167,1826,605,0.0195855,19,60,0.492685,0.351442,164.708
521658,4173620.0,2128,1866,3,-0.00334386,0.275424,51.7385,187.85,7409,2167,1826,605,0.0187349,22,58,1.57036,0.34428,166.887
521660,4173620.0,2128,1867,3,-0.00228254,0.263816,51.7624,196.206,7409,2167,1826,605,0.0168214,23,60,1.11962,0.32977,169.152
521600,4173630.0,2129,1847,3,-0.00693895,0.344401,48.5785,141.052,7409,2167,1826,605,0.106237,23,35,2.44688,0.430501,129.388
521604,4173630.0,2129,1848,3,-0.00234352,0.349144,48.8354,139.872,7409,2167,1826,605,0.0991362,25,34,0.819481,0.43643,130.792
521658,4173630.0,2129,1866,3,-0.00392946,0.28024,43.154,153.99,7409,2164,1833,605,0.0189214,18,49,1.51274,0.350299,143.608
521660,4173630.0,2129,1867,3,-0.00377191,0.275249,43.1823,156.884,7409,2164,1833,605,0.0166545,18,50,1.47938,0.344062,145.699
521664,4173630.0,2129,1868,3,-0.0018777,0.268472,43.2202,160.986,7409,2164,1833,605,0.0149691,17,52,0.75571,0.33559,147.888
521594,4173630.0,2130,1845,3,-0.00544559,0.355932,47.7787,134.235,7409,2167,1826,605,0.125485,23,32,1.82748,0.444915,123.868
521598,4173630.0,2130,1846,3,-0.00424292,0.360384,48.128,133.547,7409,2167,1826,605,0.117837,25,31,1.41657,0.45048,125.214
521664,4173630.0,2130,1868,3,-0.000727791,0.188365,20.6538,109.647,7409,2157,1846,605,0.0203654,11,37,0.199501,0.235457,103.754
521666,4173630.0,2130,1869,3,-0.00260308,0.184073,20.7426,112.687,7409,2157,1846,605,0.0195585,10,39,0.733332,0.230091,105.707
521670,4173630.0,2130,1870,3,-0.00556501,0.177884,20.8037,116.951,7409,2157,1846,605,0.0152084,9,41,1.62708,0.222356,107.794
521588,4173630.0,2131,1843,3,-0.000783873,0.366462,46.83,127.79,7409,2167,1826,605,0.143472,23,29,0.250427,0.458077,118.484
521592,4173630.0,2131,1844,3,-0.00250614,0.37221,47.2513,126.948,7409,2167,1826,605,0.139071,25,28,0.795377,0.465262,119.743
521594,4173630.0,2131,1845,3,-0.00267765,0.371751,47.5943,128.027,7409,2167,1826,605,0.131485,24,30,0.857031,0.464689,121.107
521670,4173630.0,2131,1870,3,-0.00376937,0.184417,20.8292,112.946,7409,2157,1846,605,0.0217404,13,36,1.06434,0.230521,105.427
521672,4173630.0,2131,1871,3,-0.00630972,0.174757,20.8502,119.309,7409,2157,1846,605,0.0115545,11,41,1.88202,0.218446,107.596
521582,4173640.0,2132,1841,3,-0.00426752,0.380212,45.9449,120.84,7409,2167,1826,605,0.133138,23,26,1.28922,0.475264,113.224
521672,4173640.0,2132,1871,3,-0.00559516,0.185521,20.9266,112.799,7409,2157,1846,605,0.0187872,14,35,1.57783,0.231901,105.288
521676,4173640.0,2132,1872,3,-0.00515461,0.168929,20.9148,123.808,7409,2157,1846,605,0.0175759,11,43,1.59546,0.211161,107.661
521576,4173640.0,2133,1839,3,-0.0106224,0.394013,44.936,114.047,7409,2167,1826,605,0.157783,23,23,3.02864,0.492517,108.131
521676,4173640.0,2133,1872,3,-0.00292434,0.189908,20.9875,110.514,7409,2157,1846,605,0.014326,13,36,0.807951,0.237385,104.906
