X,Y,i,j,hilltop_id,Cht,S,R,Lh,BasinID,a,b,StreamID,HilltopSlope,DivergentCount,PlanarCountFlag,E_Star,R_Star,EucDist
533448,4186440.0,6401,5796,5,-0.0243764,0.288162,27.5908,95.7478,19651,6430,5806,3912,0.0429018,23,15,5.83496,0.360202,90.3299
533450,4186440.0,6401,5797,5,-0.0195626,0.292271,27.4033,93.7599,19651,6430,5806,3912,0.0615787,24,15,4.58546,0.365339,89.4071
533454,4186440.0,6401,5798,5,-0.0201069,0.293645,27.2371,92.7553,19651,6430,5806,3912,0.0753904,22,14,4.66256,0.367056,88.5998
533456,4186440.0,6401,5799,5,-0.018087,0.289014,26.9976,93.4127,19651,6430,5806,3912,0.0856182,20,17,4.2239,0.361267,87.8934
533460,4186440.0,6401,5800,5,-0.0125062,0.291441,32.1996,110.484,19651,6433,5811,3912,0.0890244,16,28,3.45433,0.364302,100.504
533444,4186450.0,6402,5795,5,-0.0357783,0.310183,27.6472,89.1318,19651,6430,5806,3912,0.0540447,26,12,7.97247,0.387729,88.461
533448,4186450.0,6402,5796,5,-0.0366058,0.311701,27.5455,88.3717,19651,6430,5806,3912,0.081768,25,12,8.08729,0.389626,87.4513
533462,4186450.0,6402,5801,5,-0.019154,0.300733,26.3541,87.6329,19651,6430,5806,3912,0.111794,23,15,4.19631,0.375916,83.7424
533466,4186450.0,6402,5802,5,-0.0212411,0.313185,31.5741,100.816,19651,6433,5811,3912,0.122738,13,28,5.35362,0.391482,95.4562
533468,4186450.0,6402,5803,5,-0.0208483,0.291147,31.1868,107.117,19651,6433,5811,3912,0.127998,25,21,5.58302,0.363934,94.932
533472,4186450.0,6402,5804,5,-0.015259,0.278387,30.814,110.688,19651,6433,5811,3912,0.132541,21,22,4.22247,0.347983,94.177
533474,4186450.0,6402,5805,5,-0.0115804,0.274963,30.395,110.542,19651,6433,5811,3912,0.130874,21,25,3.2003,0.343704,93.5123
533442,4186450.0,6403,5794,3,-0.0445819,0.311539,27.4532,88.1213,19651,6430,5806,3912,0.101797,25,13,9.82154,0.389423,86.7872
