X,Y,i,j,hilltop_id,Cht,S,R,Lh,BasinID,a,b,StreamID,HilltopSlope,DivergentCount,PlanarCountFlag,E_Star,R_Star,EucDist
519684,4170210.0,990,1208,3,-0.00203241,0.182856,53.1412,290.617,3445,1071,1169,180,0.0181105,64,75,1.47663,0.22857,268.702
519686,4170210.0,990,1209,3,-0.00393381,0.18313,53.2037,290.525,3445,1071,1169,180,0.0172407,64,76,2.85717,0.228912,270.031
519690,4170210.0,990,1210,3,-0.00234443,0.182144,53.237,292.28,3445,1071,1169,180,0.0127731,64,77,1.71307,0.22768,271.386
519692,4170210.0,990,1211,3,-0.00123567,0.180526,53.2727,295.097,3445,1071,1169,180,0.0111435,64,78,0.911605,0.225658,272.768
519696,4170210.0,990,1212,3,-0.000230007,0.177907,53.2991,299.59,3445,1071,1169,180,0.0126205,64,79,0.172269,0.222384,274.175
519692,4170210.0,991,1211,3,-0.000489082,0.182127,53.251,292.384,3445,1071,1169,180,0.0174693,64,77,0.3575,0.227658,270.115
519696,4170210.0,991,1212,3,-0.00434946,0.180487,53.3272,295.463,3445,1071,1169,180,0.013844,64,78,3.21276,0.225609,271.536
519698,4170210.0,991,1213,3,-0.0033244,0.178556,53.3713,298.905,3445,1071,1169,180,0.0094739,64,79,2.4842,0.223195,272.983
519702,4170210.0,991,1214,3,-0.000157548,0.175747,53.3551,303.591,3445,1071,1169,180,0.00675358,64,82,0.119575,0.219684,274.455
519708,4170210.0,991,1216,3,-0.00356076,0.175144,53.4026,304.908,3445,1071,1169,180,0.00376204,63,85,2.71425,0.21893,277.473
519710,4170210.0,991,1217,3,-0.00340037,0.174654,53.4187,305.855,3445,1071,1169,180,0.00445111,63,86,2.60005,0.218317,279.018
519696,4170220.0,992,1212,3,-0.00341251,0.181723,53.3247,293.44,3445,1071,1169,180,0.0167507,64,77,2.50342,0.227153,268.905
519698,4170220.0,992,1213,3,-0.0044041,0.180133,53.3487,296.163,3445,1071,1169,180,0.0121113,64,78,3.26083,0.225166,270.366
519702,4170220.0,992,1214,3,-0.00528267,0.179184,53.3812,297.913,3445,1071,1169,180,0.00485423,64,79,3.93443,0.22398,271.852
519704,4170220.0,992,1215,3,-0.00363291,0.181121,53.4145,294.911,3445,1071,1169,180,0.00199468,64,80,2.67847,0.226401,273.363
519714,4170220.0,992,1218,3,-0.00106936,0.175725,53.3856,303.801,3445,1071,1169,180,0.00434242,63,84,0.812181,0.219656,278.042
519636,4170220.0,993,1192,3,-0.000697756,0.178797,50.8413,284.352,3445,1071,1169,180,0.0690605,37,99,0.49602,0.223497,242.753
519714,4170220.0,993,1218,3,-0.000316063,0.17707,53.3519,301.303,3445,1071,1169,180,0.00380265,63,83,0.238077,0.221338,275.505
519716,4170220.0,993,1219,3,-0.000444362,0.174682,53.3882,305.631,3445,1071,1169,180,0.00583247,62,85,0.339527,0.218352,277.126
519716,4170220.0,994,1219,3,-0.00036175,0.175878,53.3436,303.299,3445,1071,1169,180,0.00631546,62,84,0.274297,0.219847,274.614
519720,4170220.0,994,1220,3,-0.00128903,0.175151,53.3534,304.614,3445,1071,1169,180,0.00863323,62,87,0.98164,0.218939,276.273
519722,4170220.0,994,1221,3,-0.00332162,0.174276,53.3807,306.299,3445,1071,1169,180,0.00652286,61,87,2.54353,0.217845,277.954
519630,4170220.0,995,1190,3,-0.00253497,0.189753,50.2661,264.903,3445,1071,1169,180,0.0703795,47,83,1.6788,0.237191,235.316
519722,4170220.0,995,1221,3,-0.000398252,0.17584,53.3367,303.325,3445,1071,1169,180,0.0130096,61,86,0.301999,0.2198,275.483
