X,Y,i,j,hilltop_id,Cht,S,R,Lh,BasinID,a,b,StreamID,HilltopSlope,DivergentCount,PlanarCountFlag,E_Star,R_Star,EucDist
520950,4172630.0,1798,1630,3,-0.00361255,0.178208,37.6782,211.428,6042,1837,1577,408,0.0546194,3,92,1.90948,0.22276,197.736
520932,4172640.0,1799,1624,3,-2.05473e-06,0.173576,22.2594,128.24,6042,1830,1596,408,0.0449052,0,58,0.000658747,0.21697,124.295
520922,4172640.0,1800,1621,3,-0.00572304,0.18538,21.8488,117.86,6042,1830,1596,408,0.0546724,0,54,1.68629,0.231725,115.338
520970,4172640.0,1800,1637,3,-0.0104583,0.140587,20.5809,146.392,6042,1828,1602,408,0.0309953,5,59,3.82753,0.175734,133.74
520914,4172640.0,1801,1618,3,-0.00177533,0.226178,33.7313,149.136,6042,1835,1583,408,0.0639571,6,62,0.661914,0.282723,145.929
520916,4172640.0,1801,1619,3,-0.00368797,0.192383,21.2722,110.572,6042,1830,1597,408,0.0651375,1,49,1.01947,0.240479,108.758
520970,4172640.0,1801,1637,3,-0.00926784,0.14432,19.872,137.694,6042,1828,1603,408,0.0316515,4,56,3.19032,0.1804,129.943
520974,4172640.0,1801,1638,3,-0.00981149,0.140045,19.8876,142.009,6042,1828,1603,408,0.014346,4,57,3.4833,0.175056,132.493
520986,4172640.0,1801,1642,3,-0.0200139,0.135146,20.2371,149.742,6042,1828,1603,408,0.0279275,4,61,7.49229,0.168933,141.497
520908,4172650.0,1802,1616,3,-0.0146306,0.230055,33.3582,145.001,6042,1835,1582,408,0.0812615,2,64,5.30363,0.287568,142.108
520910,4172650.0,1802,1617,3,-0.0101479,0.204306,22.5317,110.284,6042,1831,1595,408,0.0756636,1,49,2.79787,0.255383,108.53
520970,4172650.0,1802,1637,3,-0.00832702,0.148192,19.8479,133.934,6042,1828,1603,408,0.0330225,4,55,2.78818,0.18524,127.605
520974,4172650.0,1802,1638,3,-0.0100857,0.145839,19.9215,136.599,6042,1828,1603,408,0.0136332,4,56,3.44426,0.182299,129.961
520976,4172650.0,1802,1639,3,-0.000762298,0.14252,19.8818,139.501,6042,1828,1603,408,0.0053411,4,57,0.265854,0.17815,132.38
