node,row,col,latitude,longitude,chi,elevation,flow_distance,drainage_area,m_chi,b_chi,source_key,basin_key,segmented_elevation,segment_number
14901329,2100,1829,38.0248669,-122.754488,89.356,228.33,12684.0,117.0,1.7347,74.327,132,7,229.34,481
14901328,2100,1828,38.024867,-122.754523,88.703,227.67,12681.0,126.0,1.7347,74.327,132,7,228.2,481
14901327,2100,1827,38.0248671,-122.754557,88.064,226.88,12678.0,135.0,1.7347,74.327,132,7,227.09,481
14901326,2100,1826,38.0248671,-122.754591,87.44,226.08,12675.0,144.0,1.7347,74.327,132,7,226.01,481
14901325,2100,1825,38.0248672,-122.754625,86.828,225.16,12672.0,153.0,1.7347,74.327,132,7,224.95,481
14901324,2100,1824,38.0248673,-122.754659,86.229,224.5,12669.0,162.0,1.7347,74.327,132,7,223.91,481
14901323,2100,1823,38.0248673,-122.754693,85.64,223.95,12666.0,171.0,1.7347,74.327,132,7,222.89,481
14901322,2100,1822,38.0248674,-122.754728,85.061,223.06,12663.0,180.0,1.7347,74.327,132,7,221.88,481
14901321,2100,1821,38.0248675,-122.754762,84.491,221.44,12660.0,189.0,1.7347,74.327,132,7,220.9,481
14901320,2100,1820,38.0248676,-122.754796,83.931,220.09,12657.0,1782.0,1.7347,74.327,132,7,219.92,481
14901319,2100,1819,38.0248676,-122.75483,83.657,219.03,12654.0,12420.0,1.7347,74.327,132,7,219.45,481
14901318,2100,1818,38.0248677,-122.754864,83.511,218.41,12651.0,15093.0,1.7347,74.327,132,7,219.19,481
14901317,2100,1817,38.0248678,-122.754899,83.373,218.27,12648.0,15102.0,1.7347,74.327,132,7,218.96,481
14901316,2100,1816,38.0248678,-122.754933,83.235,217.6,12645.0,15192.0,1.7347,74.327,132,7,218.72,481
14908410,2101,1815,38.0248409,-122.754967,83.04,215.74,12641.0,15606.0,9.4483,-565.7,132,7,218.88,482
14908409,2101,1814,38.0248409,-122.755001,82.903,215.57,12638.0,15660.0,9.4483,-565.7,132,7,217.59,482
14915503,2102,1813,38.024814,-122.755035,82.71,214.91,12633.0,15876.0,9.4483,-565.7,132,7,215.77,482
14915502,2102,1812,38.024814,-122.75507,82.575,213.66,12630.0,15885.0,9.4483,-565.7,132,7,214.49,482
14915501,2102,1811,38.0248141,-122.755104,82.439,212.66,12627.0,15921.0,9.4483,-565.7,132,7,213.21,482
14922595,2103,1810,38.0247871,-122.755138,82.247,211.51,12623.0,16245.0,9.4483,-565.7,132,7,211.39,482
14922594,2103,1809,38.0247872,-122.755172,82.112,210.11,12620.0,16362.0,9.4483,-565.7,132,7,210.12,482
14922593,2103,1808,38.0247873,-122.755206,81.978,208.65,12617.0,16587.0,9.4483,-565.7,132,7,208.85,482
14922592,2103,1807,38.0247874,-122.755241,81.844,207.02,12614.0,16722.0,9.4483,-565.7,132,7,207.58,482
14922591,2103,1806,38.0247874,-122.755275,81.71,206.34,12611.0,17631.0,9.4483,-565.7,132,7,206.32,482
14922590,2103,1805,38.0247875,-122.755309,81.579,205.84,12608.0,17667.0,9.4483,-565.7,132,7,205.08,482
14922589,2103,1804,38.0247876,-122.755343,81.448,204.95,12605.0,17694.0,9.4483,-565.7,132,7,203.84,482
14929683,2104,1803,38.0247606,-122.755377,81.262,203.31,12601.0,18054.0,9.4483,-565.7,132,7,202.09,482
14929682,2104,1802,38.0247607,-122.755412,81.132,202.12,12598.0,18747.0,9.4483,-565.7,132,7,200.86,482
14936776,2105,1801,38.0247337,-122.755446,80.95,200.47,12594.0,19062.0,9.4483,-565.7,132,7,199.14,482
14936775,2105,1800,38.0247338,-122.75548,80.822,199.11,12591.0,19350.0,9.4483,-565.7,132,7,197.93,482
14936774,2105,1799,38.0247339,-122.755514,80.694,197.72,12588.0,19494.0,9.4483,-565.7,132,7,196.72,482
14936773,2105,1798,38.0247339,-122.755548,80.567,195.98,12585.0,19620.0,9.4483,-565.7,132,7,195.52,482
14936772,2105,1797,38.024734,-122.755583,80.44,194.4,12582.0,19665.0,9.4483,-565.7,132,7,194.32,482
14936771,2105,1796,38.0247341,-122.755617,80.313,193.24,12579.0,27135.0,9.4483,-565.7,132,7,193.12,482
14936770,2105,1795,38.0247341,-122.755651,80.199,192.14,12576.0,27387.0,9.4483,-565.7,132,7,192.04,482
14943864,2106,1794,38.0247072,-122.755685,80.038,190.51,12571.0,27900.0,9.4483,-565.7,132,7,190.52,482
14943863,2106,1793,38.0247072,-122.755719,79.924,189.56,12568.0,28638.0,9.4483,-565.7,132,7,189.45,482
14950957,2107,1792,38.0246803,-122.755754,79.765,187.91,12564.0,28881.0,9.4483,-565.7,132,7,187.95,482
14950956,2107,1791,38.0246803,-122.755788,79.653,187.22,12561.0,29097.0,9.4483,-565.7,132,7,186.89,482
14958050,2108,1790,38.0246534,-122.755822,79.495,185.57,12557.0,29187.0,9.4483,-565.7,132,7,185.39,482
14958049,2108,1789,38.0246535,-122.755856,79.383,184.63,12554.0,29727.0,9.4483,-565.7,132,7,184.34,482
14965143,2109,1788,38.0246265,-122.755891,79.226,182.72,12550.0,29916.0,9.4483,-565.7,132,7,182.85,482
14965142,2109,1787,38.0246266,-122.755925,79.115,181.44,12547.0,30384.0,9.4483,-565.7,132,7,181.8,482
14972236,2110,1786,38.0245996,-122.755959,78.959,179.68,12542.0,30582.0,9.4483,-565.7,132,7,180.33,482
14979330,2111,1785,38.0245726,-122.755993,78.803,178.1,12538.0,32463.0,9.4483,-565.7,132,7,178.86,483
14986424,2112,1784,38.0245457,-122.756028,78.651,177.46,12534.0,33678.0,9.4483,-565.7,132,7,177.42,483
14993518,2113,1783,38.0245187,-122.756062,78.5,176.58,12530.0,33777.0,9.4483,-565.7,132,7,175.99,483
15000613,2114,1783,38.0244916,-122.756062,78.393,175.71,12527.0,33912.0,9.4483,-565.7,132,7,174.98,483
15007707,2115,1782,38.0244647,-122.756096,78.242,174.43,12523.0,34353.0,9.4483,-565.7,132,7,173.56,483
15014801,2116,1781,38.0244377,-122.75613,78.092,173.38,12518.0,34416.0,9.4483,-565.7,132,7,172.14,483
15021895,2117,1780,38.0244107,-122.756165,77.942,171.47,12514.0,34605.0,9.4483,-565.7,132,7,170.72,483
15028989,2118,1779,38.0243838,-122.756199,77.793,169.43,12510.0,34812.0,9.4483,-565.7,132,7,169.31,483
15028988,2118,1778,38.0243838,-122.756233,77.687,167.92,12507.0,34956.0,9.4483,-565.7,132,7,168.31,483
15036082,2119,1777,38.0243569,-122.756267,77.538,165.43,12503.0,36135.0,9.4483,-565.7,132,7,166.9,483
15043176,2120,1776,38.0243299,-122.756302,77.39,163.7,12498.0,36252.0,9.4483,-565.7,132,7,165.51,483
15050270,2121,1775,38.0243029,-122.756336,77.243,163.38,12494.0,36405.0,9.4483,-565.7,132,7,164.11,483
15057364,2122,1774,38.024276,-122.75637,77.096,161.81,12490.0,36432.0,9.4483,-565.7,132,7,162.72,483
15064458,2123,1773,38.024249,-122.756405,76.948,160.37,12486.0,36729.0,9.4483,-565.7,132,7,161.33,483
