node,row,col,latitude,longitude,chi,elevation,flow_distance,drainage_area,m_chi,b_chi,source_key,basin_key,segmented_elevation,segment_number
13893656,1958,1646,38.0287192,-122.760731,83.654,187.98,11532.0,5724.0,5.6415,-278.59,122,6,193.35,433
13893655,1958,1645,38.0287193,-122.760765,83.466,187.39,11529.0,5958.0,5.6415,-278.59,122,6,192.29,433
13900749,1959,1644,38.0286923,-122.760799,83.203,186.52,11524.0,6120.0,5.6415,-278.59,122,6,190.8,433
13900748,1959,1643,38.0286924,-122.760834,83.019,185.96,11521.0,8163.0,5.6415,-278.59,122,6,189.77,433
13907842,1960,1642,38.0286655,-122.760868,82.781,185.3,11517.0,8496.0,5.6415,-278.59,122,6,188.42,433
13914936,1961,1641,38.0286385,-122.760902,82.546,184.68,11513.0,8964.0,5.6415,-278.59,122,6,187.1,433
13914935,1961,1640,38.0286386,-122.760936,82.383,184.14,11510.0,9423.0,5.6415,-278.59,122,6,186.18,433
13922029,1962,1639,38.0286116,-122.760971,82.156,183.4,11506.0,9657.0,5.6415,-278.59,122,6,184.9,433
13922028,1962,1638,38.0286117,-122.761005,81.997,182.89,11503.0,10269.0,5.6415,-278.59,122,6,184.0,433
13929122,1963,1637,38.0285847,-122.761039,81.776,182.15,11498.0,11556.0,5.6415,-278.59,122,6,182.76,433
13929121,1963,1636,38.0285848,-122.761073,81.626,181.65,11495.0,11700.0,5.6415,-278.59,122,6,181.91,433
13936215,1964,1635,38.0285578,-122.761108,81.414,180.97,11491.0,11979.0,5.6415,-278.59,122,6,180.71,433
13936214,1964,1634,38.0285579,-122.761142,81.266,180.27,11488.0,13869.0,5.6415,-278.59,122,6,179.88,433
13936213,1964,1633,38.0285579,-122.761176,81.124,180.27,11485.0,13878.0,5.6415,-278.59,122,6,179.08,433
13943307,1965,1632,38.028531,-122.76121,80.923,179.93,11481.0,13896.0,5.6415,-278.59,122,6,177.95,433
13943306,1965,1631,38.028531,-122.761244,80.782,179.13,11478.0,13977.0,5.6415,-278.59,122,6,177.15,433
13943305,1965,1630,38.0285311,-122.761279,80.64,178.31,11475.0,14004.0,5.6415,-278.59,122,6,176.35,433
13943304,1965,1629,38.0285312,-122.761313,80.499,177.83,11472.0,14697.0,5.6415,-278.59,122,6,175.55,433
13950398,1966,1628,38.0285042,-122.761347,80.302,176.81,11468.0,14706.0,5.6415,-278.59,122,6,174.44,433
13950397,1966,1627,38.0285043,-122.761381,80.163,175.7,11465.0,15102.0,5.6415,-278.59,122,6,173.65,433
13957491,1967,1626,38.0284773,-122.761415,79.968,175.21,11460.0,15111.0,5.6415,-278.59,122,6,172.55,433
13964585,1968,1625,38.0284503,-122.76145,79.773,173.78,11456.0,15912.0,5.6415,-278.59,122,6,171.45,433
13964584,1968,1624,38.0284504,-122.761484,79.637,172.72,11453.0,16263.0,5.6415,-278.59,122,6,170.69,433
13964583,1968,1623,38.0284505,-122.761518,79.502,172.07,11450.0,16515.0,5.6415,-278.59,122,6,169.93,433
13964582,1968,1622,38.0284505,-122.761552,79.368,171.34,11447.0,16758.0,5.6415,-278.59,122,6,169.17,433
13971676,1969,1621,38.0284236,-122.761587,79.179,170.09,11443.0,17010.0,5.6415,-278.59,122,6,168.11,433
13971675,1969,1620,38.0284236,-122.761621,79.047,169.43,11440.0,17100.0,5.6415,-278.59,122,6,167.36,433
13978769,1970,1619,38.0283967,-122.761655,78.859,168.78,11436.0,17343.0,5.6415,-278.59,122,6,166.3,433
13978768,1970,1618,38.0283967,-122.761689,78.727,167.82,11433.0,17451.0,5.6415,-278.59,122,6,165.55,433
13978767,1970,1617,38.0283968,-122.761723,78.595,167.31,11430.0,18054.0,5.6415,-278.59,122,6,164.81,434
13985861,1971,1616,38.0283698,-122.761758,78.411,166.55,11426.0,18333.0,5.6415,-278.59,122,6,163.77,434
13985860,1971,1615,38.0283699,-122.761792,78.281,166.18,11423.0,18630.0,5.6415,-278.59,122,6,163.04,434
13985859,1971,1614,38.02837,-122.761826,78.152,165.44,11420.0,18729.0,5.6415,-278.59,122,6,162.31,434
13992953,1972,1613,38.028343,-122.76186,77.97,163.37,11415.0,18936.0,5.6415,-278.59,122,6,161.28,434
13992952,1972,1612,38.0283431,-122.761894,77.842,162.52,11412.0,19188.0,5.6415,-278.59,122,6,160.56,434
14000046,1973,1611,38.0283161,-122.761929,77.661,161.47,11408.0,19503.0,5.6415,-278.59,122,6,159.54,434
14000045,1973,1610,38.0283162,-122.761963,77.534,160.41,11405.0,19845.0,5.6415,-278.59,122,6,158.82,434
14000044,1973,1609,38.0283162,-122.761997,77.407,159.56,11402.0,19881.0,5.6415,-278.59,122,6,158.11,434
14000043,1973,1608,38.0283163,-122.762031,77.281,158.08,11399.0,19899.0,5.6415,-278.59,122,6,157.4,434
14007137,1974,1607,38.0282893,-122.762066,77.102,156.71,11395.0,20277.0,5.6415,-278.59,122,6,156.39,434
14014231,1975,1606,38.0282624,-122.7621,76.925,156.21,11391.0,20430.0,5.6415,-278.59,122,6,155.39,434
14014230,1975,1605,38.0282624,-122.762134,76.8,155.22,11388.0,20457.0,5.6415,-278.59,122,6,154.68,434
14014229,1975,1604,38.0282625,-122.762168,76.674,153.83,11385.0,20646.0,5.6415,-278.59,122,6,153.97,434
14014228,1975,1603,38.0282626,-122.762202,76.55,152.16,11382.0,20988.0,5.6415,-278.59,122,6,153.27,434
14014227,1975,1602,38.0282626,-122.762237,76.425,151.16,11379.0,21780.0,5.6415,-278.59,122,6,152.57,434
14014226,1975,1601,38.0282627,-122.762271,76.303,150.15,11376.0,22005.0,5.6415,-278.59,122,6,151.88,434
14014225,1975,1600,38.0282628,-122.762305,76.18,149.2,11373.0,22104.0,5.6415,-278.59,122,6,151.19,434
14014224,1975,1599,38.0282629,-122.762339,76.058,148.31,11370.0,22140.0,5.6415,-278.59,122,6,150.5,434
14014223,1975,1598,38.0282629,-122.762373,75.936,147.36,11367.0,22338.0,5.6415,-278.59,122,6,149.81,434
14014222,1975,1597,38.028263,-122.762407,75.814,146.79,11364.0,22365.0,5.6415,-278.59,122,6,149.12,434
14021316,1976,1596,38.028236,-122.762442,75.642,145.95,11359.0,22617.0,5.6415,-278.59,122,6,148.15,434
14028410,1977,1595,38.0282091,-122.762476,75.471,145.39,11355.0,22698.0,5.6415,-278.59,122,6,147.18,434
14028409,1977,1594,38.0282091,-122.76251,75.35,144.55,11352.0,22734.0,5.6415,-278.59,122,6,146.5,434
14035503,1978,1593,38.0281822,-122.762544,75.178,143.7,11348.0,22779.0,5.6415,-278.59,122,6,145.53,434
14035502,1978,1592,38.0281822,-122.762579,75.057,143.33,11345.0,38196.0,5.6415,-278.59,122,6,144.85,434
14042596,1979,1591,38.0281553,-122.762613,74.912,143.16,11341.0,38205.0,5.6415,-278.59,122,6,144.03,434
14049690,1980,1590,38.0281283,-122.762647,74.767,141.8,11336.0,38214.0,5.6415,-278.59,122,6,143.22,434
14049689,1980,1589,38.0281284,-122.762681,74.665,140.96,11333.0,39798.0,5.6415,-278.59,122,6,142.64,434
14056783,1981,1588,38.0281014,-122.762716,74.522,140.96,11329.0,39807.0,5.6415,-278.59,122,6,141.83,435
14063877,1982,1587,38.0280744,-122.76275,74.379,139.95,11325.0,40122.0,5.6415,-278.59,122,6,141.02,435
14070972,1983,1587,38.0280474,-122.76275,74.278,138.83,11322.0,40149.0,5.6415,-278.59,122,6,140.45,435
14078066,1984,1586,38.0280204,-122.762784,74.135,137.15,11318.0,40203.0,5.2527,-256.55,122,6,132.86,436
