node,row,col,latitude,longitude,chi,elevation,flow_distance,drainage_area,m_chi,b_chi,source_key,basin_key,segmented_elevation,segment_number
38610306,5791,5173,37.9247744,-122.640675,64.497,520.14,5417.2,90.0,2.7777,343.79,967,32,522.95,3339
38605576,5790,5172,37.9248015,-122.640709,63.492,519.4,5413.0,2970.0,2.7777,343.79,967,32,520.15,3339
38600845,5789,5171,37.9248287,-122.640743,63.163,518.81,5408.7,3384.0,2.7777,343.79,967,32,519.24,3339
38596115,5788,5171,37.9248557,-122.640743,62.941,518.27,5405.7,3492.0,2.7777,343.79,967,32,518.62,3339
38591384,5787,5171,37.9248828,-122.640743,62.72,517.75,5402.7,3627.0,2.7777,343.79,967,32,518.01,3339
38586652,5786,5170,37.9249099,-122.640777,62.412,517.08,5398.5,3897.0,2.7777,343.79,967,32,517.15,3339
38581920,5785,5170,37.9249369,-122.640777,62.199,516.47,5395.5,4005.0,2.7777,343.79,967,32,516.56,3339
38577186,5784,5169,37.9249641,-122.640811,61.901,515.75,5391.3,4356.0,2.7777,343.79,967,32,515.73,3339
38572453,5783,5169,37.9249911,-122.640811,61.695,515.25,5388.3,4473.0,2.7777,343.79,967,32,515.16,3339
38567720,5782,5169,37.9250182,-122.640811,61.492,514.62,5385.3,4545.0,2.7777,343.79,967,32,514.6,3339
38562986,5781,5169,37.9250452,-122.640811,61.289,514.11,5382.3,4653.0,2.7777,343.79,967,32,514.04,3339
38558250,5780,5168,37.9250723,-122.640845,61.005,513.42,5378.0,5031.0,2.7777,343.79,967,32,513.25,3339
38553515,5779,5168,37.9250994,-122.640844,60.809,513.01,5375.0,5148.0,2.7777,343.79,967,32,512.7,3339
38548779,5778,5167,37.9251265,-122.640878,60.533,512.49,5370.8,5589.0,2.7777,343.79,967,32,511.94,3339
38544042,5777,5166,37.9251537,-122.640912,60.265,511.96,5366.5,6219.0,2.7777,343.79,967,32,511.19,3339
38539304,5776,5165,37.9251808,-122.640946,60.006,511.34,5362.3,6354.0,2.7777,343.79,967,32,510.47,3339
38534567,5775,5165,37.9252078,-122.640946,59.824,510.8,5359.3,10800.0,2.7777,343.79,967,32,509.96,3339
38529828,5774,5164,37.925235,-122.64098,59.607,510.18,5355.0,11412.0,2.7777,343.79,967,32,509.36,3339
38525089,5773,5163,37.9252621,-122.641014,59.393,509.42,5350.8,11502.0,2.7777,343.79,967,32,508.77,3339
38520349,5772,5162,37.9252893,-122.641048,59.18,508.87,5346.6,11970.0,2.7777,343.79,967,32,508.18,3339
38515608,5771,5161,37.9253164,-122.641082,58.97,508.43,5342.3,12312.0,2.7777,343.79,967,32,507.59,3339
38510868,5770,5161,37.9253435,-122.641082,58.823,507.91,5339.3,12474.0,2.7777,343.79,967,32,507.18,3339
38506126,5769,5160,37.9253706,-122.641116,58.615,507.37,5335.1,12717.0,2.7777,343.79,967,32,506.61,3339
38501384,5768,5160,37.9253976,-122.641116,58.469,506.95,5332.1,12879.0,2.7777,343.79,967,32,506.2,3339
38496640,5767,5159,37.9254248,-122.64115,58.264,506.38,5327.8,13149.0,2.7777,343.79,967,32,505.63,3339
38491895,5766,5159,37.9254518,-122.64115,58.12,505.98,5324.8,13311.0,2.7777,343.79,967,32,505.23,3339
38487148,5765,5158,37.925479,-122.641184,57.917,505.38,5320.6,13599.0,2.7777,343.79,967,32,504.67,3339
38482401,5764,5158,37.925506,-122.641184,57.774,504.85,5317.6,13743.0,2.7777,343.79,967,32,504.27,3339
38477653,5763,5158,37.925533,-122.641184,57.632,504.35,5314.6,13968.0,2.7777,343.79,967,32,503.88,3340
