node,row,col,latitude,longitude,chi,elevation,flow_distance,drainage_area,m_chi,b_chi,source_key,basin_key,segmented_elevation,segment_number
41025491,6315,6034,37.9105128,-122.61136,66.51,612.89,4412.6,9.0,1.6262,506.05,1136,37,614.21,3953
41025490,6315,6033,37.9105129,-122.611395,65.025,611.99,4409.6,18.0,1.6262,506.05,1136,37,611.8,3953
41025489,6315,6032,37.9105131,-122.611429,63.835,611.21,4406.6,4059.0,1.6262,506.05,1136,37,609.86,3953
41025488,6315,6031,37.9105132,-122.611463,63.625,610.74,4403.6,4131.0,1.6262,506.05,1136,37,609.52,3953
41025487,6315,6030,37.9105133,-122.611497,63.416,610.32,4400.6,4167.0,1.6262,506.05,1136,37,609.18,3953
41025486,6315,6029,37.9105134,-122.611531,63.208,609.9,4397.6,4194.0,1.6262,506.05,1136,37,608.84,3953
41025485,6315,6028,37.9105135,-122.611565,63.0,609.38,4394.6,4617.0,1.6262,506.05,1136,37,608.5,3953
41025484,6315,6027,37.9105136,-122.611599,62.799,608.83,4391.6,5922.0,1.6262,506.05,1136,37,608.18,3953
41025483,6315,6026,37.9105137,-122.611633,62.612,608.31,4388.6,6120.0,1.6262,506.05,1136,37,607.87,3953
41025482,6315,6025,37.9105138,-122.611668,62.428,607.93,4385.6,6327.0,1.6262,506.05,1136,37,607.57,3953
41025481,6315,6024,37.910514,-122.611702,62.246,607.44,4382.6,7011.0,1.6262,506.05,1136,37,607.28,3953
41025480,6315,6023,37.9105141,-122.611736,62.069,606.99,4379.6,7353.0,1.6262,506.05,1136,37,606.99,3953
41025479,6315,6022,37.9105142,-122.61177,61.896,606.55,4376.6,7785.0,1.6262,506.05,1136,37,606.71,3953
41025478,6315,6021,37.9105143,-122.611804,61.725,606.16,4373.6,8091.0,1.6262,506.05,1136,37,606.43,3953
41025477,6315,6020,37.9105144,-122.611838,61.557,605.83,4370.6,9441.0,1.6262,506.05,1136,37,606.16,3953
41025476,6315,6019,37.9105145,-122.611872,61.396,605.5,4367.6,9828.0,1.6262,506.05,1136,37,605.9,3953
41025475,6315,6018,37.9105146,-122.611906,61.238,605.18,4364.6,10125.0,1.6262,506.05,1136,37,605.64,3953
41025474,6315,6017,37.9105147,-122.611941,61.081,604.97,4361.6,10872.0,1.6262,506.05,1136,37,605.38,3953
41029976,6316,6016,37.9104878,-122.611975,60.864,604.65,4357.3,11178.0,1.6262,506.05,1136,37,605.03,3953
41029975,6316,6015,37.9104879,-122.612009,60.712,604.11,4354.3,11610.0,1.6262,506.05,1136,37,604.78,3953
41034477,6317,6014,37.910461,-122.612043,60.5,603.72,4350.1,11718.0,1.6262,506.05,1136,37,604.44,3953
