X,Y,i,j,hilltop_id,Cht,S,R,Lh,BasinID,a,b,StreamID,HilltopSlope,DivergentCount,PlanarCountFlag,E_Star,R_Star,EucDist
519168,4169670.0,811,1036,4,-0.00914821,0.0913332,6.52789,71.4734,2762,834,1033,75,0.0133259,0,27,1.63463,0.114166,68.0526
519168,4169680.0,812,1036,3,-0.0119954,0.0949149,6.51437,68.6339,2762,834,1033,75,0.0244902,0,28,2.05822,0.118644,64.9746
519164,4169680.0,813,1035,3,-0.0107881,0.105967,6.79332,64.1081,2762,834,1032,75,0.0354211,0,25,1.729,0.132458,61.9813
519168,4169680.0,813,1036,3,-0.0122306,0.0977417,6.41464,65.6285,2762,834,1033,75,0.0393323,0,27,2.00669,0.122177,61.9943
519170,4169680.0,813,1037,3,-0.00910455,0.0822963,5.66554,68.8432,2762,834,1035,75,0.0506878,0,28,1.56697,0.10287,61.9242
519164,4169680.0,814,1035,3,-0.0104582,0.109623,6.6857,60.9879,2762,834,1032,75,0.0435324,0,24,1.59455,0.137029,58.9856
519168,4169680.0,814,1036,3,-0.00779794,0.100366,6.25996,62.3716,2762,834,1033,75,0.0507856,0,26,1.21592,0.125457,59.0676
519170,4169680.0,814,1037,3,-0.00207913,0.0902952,5.81805,64.4337,2762,834,1034,75,0.0575545,0,26,0.334914,0.112869,59.0638
519174,4169680.0,814,1038,3,-0.000565348,0.080451,5.41463,67.3034,2762,834,1035,75,0.0577741,0,28,0.0951246,0.100564,59.2371
519162,4169680.0,815,1034,3,-0.0111071,0.116929,6.77388,57.9318,2762,834,1031,75,0.0485761,0,23,1.60864,0.146161,56.0046
519164,4169680.0,815,1035,3,-0.0111648,0.105708,6.13501,58.0376,2762,834,1033,75,0.0523392,0,22,1.61995,0.132134,55.9947
519174,4169680.0,815,1038,3,-0.00163029,0.0842311,5.26328,62.4861,2762,834,1035,75,0.0604583,0,25,0.254677,0.105289,56.4101
519176,4169680.0,815,1039,3,-0.00439497,0.0789335,5.19205,65.7775,2762,834,1035,75,0.0611165,0,28,0.722725,0.0986669,56.6968
519162,4169690.0,816,1034,3,-0.0129716,0.11693,6.37149,54.4899,2762,834,1032,75,0.0568511,0,21,1.76706,0.146162,52.8458
519176,4169690.0,816,1039,3,-0.00180056,0.082341,5.00153,60.7416,2762,834,1035,75,0.0652771,0,25,0.273423,0.102926,53.9133
519180,4169690.0,816,1040,3,-0.00271953,0.0756183,4.93007,65.1967,2762,834,1035,75,0.0674054,0,28,0.443262,0.0945229,54.2834
519158,4169690.0,817,1033,3,-0.0154869,0.125422,6.45306,51.451,2762,834,1031,75,0.0678926,0,20,1.99204,0.156777,49.8181
519162,4169690.0,817,1034,3,-0.0120047,0.120441,6.19612,51.4454,2762,834,1032,75,0.0699919,0,20,1.54397,0.150551,49.855
519180,4169690.0,817,1040,3,-0.00333969,0.0807139,4.76636,59.0525,2762,834,1035,75,0.0704742,0,25,0.493043,0.100892,51.6058
519182,4169690.0,817,1041,3,-0.00197361,0.0646859,4.26608,65.9508,2762,834,1036,75,0.0701085,0,27,0.325403,0.0808574,52.021
519158,4169690.0,818,1033,3,-0.008527,0.128164,6.20216,48.3924,2762,834,1031,75,0.0761052,0,19,1.0316,0.160205,46.7201
519156,4169700.0,819,1032,3,-0.00548454,0.130891,5.89581,45.0437,2762,834,1031,75,0.0701125,0,17,0.61761,0.163614,43.6634
519182,4169700.0,819,1041,3,-0.00250007,0.0802978,4.24042,52.8087,2762,834,1035,75,0.0652487,0,22,0.330064,0.100372,46.8845
519152,4169700.0,820,1031,3,-0.0019517,0.187896,21.3436,113.593,2762,849,1009,75,0.0580608,0,50,0.554248,0.23487,108.917
519156,4169700.0,820,1032,3,-0.00347811,0.135768,5.69873,41.974,2762,834,1031,75,0.0630678,0,16,0.364976,0.16971,40.6366
519182,4169700.0,820,1041,3,-0.00395034,0.0845699,4.1093,48.5906,2762,834,1035,75,0.0678145,0,21,0.479873,0.105712,44.2501
519186,4169700.0,820,1042,3,-0.00406174,0.0775156,4.03659,52.0746,2762,834,1035,75,0.0672739,0,22,0.528784,0.0968945,45.0619
518982,4169700.0,821,974,3,-0.00982376,0.140934,15.176,107.682,2762,851,957,128,0.0761758,0,50,2.64459,0.176168,104.356
518990,4169700.0,821,977,3,-0.000343591,0.14492,16.0093,110.47,2762,851,957,128,0.125962,0,49,0.0948914,0.18115,108.634
518994,4169700.0,821,978,3,-0.00304415,0.145477,16.4067,112.779,2762,851,957,128,0.145076,0,50,0.858289,0.181846,110.343
518996,4169700.0,821,979,3,-0.00223356,0.14638,16.8546,115.143,2762,851,957,128,0.160811,0,51,0.642947,0.182975,112.114
519000,4169700.0,821,980,3,-0.00253144,0.1477,17.3462,117.442,2762,851,957,128,0.174166,0,52,0.743244,0.184625,113.938
519002,4169700.0,821,981,3,-0.00473469,0.149243,17.8773,119.786,2762,851,957,128,0.183858,0,53,1.41787,0.186554,115.812
519006,4169700.0,821,982,3,-0.0036495,0.150835,18.4487,122.311,2762,851,957,128,0.192879,0,54,1.11593,0.188543,117.734
519008,4169700.0,821,983,3,-0.0090834,0.151977,19.012,125.098,2762,851,957,128,0.200112,0,55,2.84079,0.189971,119.704
519012,4169700.0,821,984,3,-0.0158283,0.153302,19.6684,128.299,2762,851,957,128,0.200311,0,56,5.07686,0.191627,121.718
519014,4169700.0,821,985,3,-0.0197565,0.153588,20.2719,131.989,2762,851,957,128,0.195408,0,57,6.51906,0.191985,123.776
519152,4169700.0,821,1031,3,-0.00601587,0.15268,5.86583,38.4191,2762,834,1030,75,0.0479353,0,13,0.577811,0.19085,37.697
519156,4169700.0,821,1032,3,-0.00345739,0.141454,5.51711,39.0027,2762,834,1031,75,0.0579009,0,15,0.337119,0.176818,37.6202
519186,4169700.0,821,1042,3,-0.00181519,0.0806444,3.82365,47.4138,2762,834,1035,75,0.0703491,0,21,0.215162,0.100805,42.5497
518976,4169710.0,822,972,3,-0.0125335,0.144486,14.6137,101.143,2762,851,957,128,0.0937641,0,43,3.16917,0.180607,99.1321
518978,4169710.0,822,973,3,-0.00948779,0.147971,14.8544,100.387,2762,851,957,128,0.0932423,0,44,2.38113,0.184963,99.8905
518982,4169710.0,822,974,3,-0.00534101,0.148021,15.023,101.492,2762,851,957,128,0.0917887,0,45,1.35518,0.185026,101.257
519018,4169710.0,822,986,3,-0.0165929,0.160017,20.9726,131.065,2762,851,957,128,0.207891,0,57,5.43686,0.200021,123.726
519020,4169710.0,822,987,3,-0.0095545,0.160085,21.5355,134.526,2762,851,957,128,0.215116,0,58,3.21331,0.200106,125.892
