node,row,col,latitude,longitude,chi,elevation,flow_distance,drainage_area,m_chi,b_chi,source_key,basin_key,segmented_elevation,segment_number
20237198,2852,2258,38.0045025,-122.739897,103.69,232.79,15475.0,207.0,4.2063,-192.56,219,12,243.58,852
20237197,2852,2257,38.0045026,-122.739931,103.14,232.11,15472.0,216.0,4.2063,-192.56,219,12,241.29,852
20237196,2852,2256,38.0045027,-122.739965,102.61,231.43,15469.0,225.0,4.2063,-192.56,219,12,239.03,852
20237195,2852,2255,38.0045028,-122.739999,102.08,230.82,15466.0,234.0,4.2063,-192.56,219,12,236.8,852
20237194,2852,2254,38.0045028,-122.740033,101.55,230.23,15463.0,243.0,4.2063,-192.56,219,12,234.59,852
20237193,2852,2253,38.0045029,-122.740068,101.03,229.59,15460.0,252.0,4.2063,-192.56,219,12,232.42,852
20237192,2852,2252,38.004503,-122.740102,100.52,228.94,15457.0,261.0,4.2063,-192.56,219,12,230.27,852
20237191,2852,2251,38.0045031,-122.740136,100.02,228.28,15454.0,270.0,4.2063,-192.56,219,12,228.14,852
20237190,2852,2250,38.0045031,-122.74017,99.518,227.84,15451.0,15075.0,4.2063,-192.56,219,12,226.04,852
20244284,2853,2249,38.0044762,-122.740204,99.322,227.28,15446.0,15885.0,4.2063,-192.56,219,12,225.22,852
20244283,2853,2248,38.0044763,-122.740238,99.187,226.7,15443.0,16173.0,4.2063,-192.56,219,12,224.64,852
20251377,2854,2247,38.0044493,-122.740273,98.996,226.02,15439.0,20592.0,4.2063,-192.56,219,12,223.84,852
20258471,2855,2246,38.0044223,-122.740307,98.819,225.49,15435.0,20997.0,4.2063,-192.56,219,12,223.1,852
20258470,2855,2245,38.0044224,-122.740341,98.695,224.98,15432.0,22158.0,4.2063,-192.56,219,12,222.58,852
20265564,2856,2244,38.0043954,-122.740375,98.522,224.47,15428.0,22752.0,4.2063,-192.56,219,12,221.85,852
20265563,2856,2243,38.0043955,-122.74041,98.401,223.97,15425.0,23769.0,4.2063,-192.56,219,12,221.34,852
20272657,2857,2242,38.0043686,-122.740444,98.232,223.23,15421.0,24381.0,4.2063,-192.56,219,12,220.63,852
20272656,2857,2241,38.0043686,-122.740478,98.114,222.8,15418.0,24984.0,4.2063,-192.56,219,12,220.13,852
20272655,2857,2240,38.0043687,-122.740512,97.996,222.55,15415.0,25164.0,4.2063,-192.56,219,12,219.64,852
20279749,2858,2239,38.0043417,-122.740547,97.831,221.97,15410.0,25614.0,4.2063,-192.56,219,12,218.94,852
20279748,2858,2238,38.0043418,-122.740581,97.714,221.41,15407.0,26208.0,4.2063,-192.56,219,12,218.45,852
20279747,2858,2237,38.0043419,-122.740615,97.599,220.69,15404.0,26703.0,4.2063,-192.56,219,12,217.96,852
20279746,2858,2236,38.004342,-122.740649,97.484,220.41,15401.0,26811.0,4.2063,-192.56,219,12,217.48,852
20279745,2858,2235,38.004342,-122.740683,97.369,220.1,15398.0,26820.0,4.2063,-192.56,219,12,217.0,852
20279744,2858,2234,38.0043421,-122.740717,97.254,219.64,15395.0,27027.0,4.2063,-192.56,219,12,216.52,852
20272648,2857,2233,38.0043692,-122.740751,97.092,218.79,15391.0,27270.0,4.2063,-192.56,219,12,215.83,852
20272647,2857,2232,38.0043693,-122.740786,96.978,218.37,15388.0,27387.0,4.2063,-192.56,219,12,215.35,852
20265551,2856,2231,38.0043964,-122.74082,96.816,217.51,15384.0,27549.0,4.2063,-192.56,219,12,214.67,852
20265550,2856,2230,38.0043965,-122.740854,96.703,216.59,15381.0,27864.0,4.2063,-192.56,219,12,214.2,852
20265549,2856,2229,38.0043966,-122.740888,96.589,216.21,15378.0,28152.0,4.2063,-192.56,219,12,213.72,852
20265548,2856,2228,38.0043966,-122.740922,96.476,215.77,15375.0,28422.0,4.2063,-192.56,219,12,213.24,852
20258452,2855,2227,38.0044238,-122.740956,96.317,214.79,15371.0,28548.0,4.2063,-192.56,219,12,212.57,853
20258451,2855,2226,38.0044238,-122.74099,96.204,214.09,15368.0,28575.0,4.2063,-192.56,219,12,212.1,853
20258450,2855,2225,38.0044239,-122.741025,96.092,213.68,15365.0,28602.0,4.2063,-192.56,219,12,211.63,853
20251354,2854,2224,38.004451,-122.741059,95.933,212.93,15360.0,29439.0,4.2063,-192.56,219,12,210.96,853
20251353,2854,2223,38.0044511,-122.741093,95.821,212.65,15357.0,31131.0,4.2063,-192.56,219,12,210.49,853
20251352,2854,2222,38.0044512,-122.741127,95.712,212.65,15354.0,31311.0,4.2063,-192.56,219,12,210.03,853
20251351,2854,2221,38.0044512,-122.741161,95.602,212.59,15351.0,31320.0,4.2063,-192.56,219,12,209.57,853
20251350,2854,2220,38.0044513,-122.741195,95.493,211.84,15348.0,31338.0,4.2063,-192.56,219,12,209.11,853
20251349,2854,2219,38.0044514,-122.74123,95.384,211.03,15345.0,31698.0,4.2063,-192.56,219,12,208.65,853
20251348,2854,2218,38.0044515,-122.741264,95.275,210.11,15342.0,31707.0,4.2063,-192.56,219,12,208.19,853
20251347,2854,2217,38.0044516,-122.741298,95.166,209.16,15339.0,31896.0,4.2063,-192.56,219,12,207.73,853
20251346,2854,2216,38.0044516,-122.741332,95.058,208.73,15336.0,31905.0,4.2063,-192.56,219,12,207.28,853
20251345,2854,2215,38.0044517,-122.741366,94.949,207.57,15333.0,32256.0,4.2063,-192.56,219,12,206.82,853
20251344,2854,2214,38.0044518,-122.7414,94.841,206.76,15330.0,32517.0,4.2063,-192.56,219,12,206.36,853
20244248,2853,2213,38.0044789,-122.741434,94.688,205.8,15326.0,33084.0,4.2063,-192.56,219,12,205.72,853
20244247,2853,2212,38.004479,-122.741469,94.581,205.35,15323.0,33174.0,4.2063,-192.56,219,12,205.27,853
20244246,2853,2211,38.004479,-122.741503,94.473,204.62,15320.0,33228.0,4.2063,-192.56,219,12,204.82,853
20244245,2853,2210,38.0044791,-122.741537,94.366,204.05,15317.0,33264.0,4.2063,-192.56,219,12,204.37,853
20237149,2852,2209,38.0045062,-122.741571,94.215,202.71,15313.0,33372.0,4.2063,-192.56,219,12,203.73,853
20237148,2852,2208,38.0045063,-122.741605,94.108,202.18,15310.0,33597.0,4.2063,-192.56,219,12,203.28,853
20237147,2852,2207,38.0045064,-122.741639,94.001,201.94,15307.0,53442.0,4.2063,-192.56,219,12,202.83,853
20237146,2852,2206,38.0045065,-122.741674,93.909,201.53,15304.0,53613.0,4.2063,-192.56,219,12,202.44,853
20237145,2852,2205,38.0045065,-122.741708,93.817,200.97,15301.0,53757.0,4.2063,-192.56,219,12,202.06,853
20237144,2852,2204,38.0045066,-122.741742,93.725,200.34,15298.0,53874.0,4.2063,-192.56,219,12,201.67,853
20237143,2852,2203,38.0045067,-122.741776,93.633,199.86,15295.0,54027.0,4.2063,-192.56,219,12,201.28,853
20237142,2852,2202,38.0045068,-122.74181,93.541,199.32,15292.0,54207.0,4.2063,-192.56,219,12,200.9,853
20237141,2852,2201,38.0045068,-122.741844,93.45,198.88,15289.0,54315.0,4.2063,-192.56,219,12,200.51,853
20244235,2853,2200,38.0044799,-122.741879,93.32,198.21,15285.0,56916.0,4.2063,-192.56,219,12,199.97,853
20244234,2853,2199,38.0044799,-122.741913,93.23,197.58,15282.0,58896.0,4.2063,-192.56,219,12,199.59,853
20244233,2853,2198,38.00448,-122.741947,93.14,197.15,15279.0,58986.0,4.2063,-192.56,219,12,199.21,853
20244232,2853,2197,38.0044801,-122.741981,93.051,196.66,15276.0,59211.0,4.2063,-192.56,219,12,198.84,853
20251326,2854,2196,38.0044531,-122.742015,92.925,196.34,15271.0,59517.0,4.2063,-192.56,219,12,198.31,853
20251325,2854,2195,38.0044532,-122.74205,92.836,196.08,15268.0,59607.0,4.2063,-192.56,219,12,197.93,854
20251324,2854,2194,38.0044533,-122.742084,92.747,195.79,15265.0,60282.0,4.2063,-192.56,219,12,197.56,854
20251323,2854,2193,38.0044534,-122.742118,92.659,195.39,15262.0,60885.0,4.2063,-192.56,219,12,197.19,854
20251322,2854,2192,38.0044534,-122.742152,92.57,195.34,15259.0,60894.0,4.2063,-192.56,219,12,196.81,854
20251321,2854,2191,38.0044535,-122.742186,92.482,194.94,15256.0,60984.0,4.2063,-192.56,219,12,196.44,854
20258415,2855,2190,38.0044265,-122.742221,92.357,194.3,15252.0,61038.0,4.2063,-192.56,219,12,195.92,854
20258414,2855,2189,38.0044266,-122.742255,92.269,193.71,15249.0,61848.0,4.2063,-192.56,219,12,195.55,854
20251318,2854,2188,38.0044537,-122.742289,92.145,192.82,15245.0,61920.0,4.2063,-192.56,219,12,195.02,854
20251317,2854,2187,38.0044538,-122.742323,92.057,192.32,15242.0,62118.0,4.2063,-192.56,219,12,194.65,854
20251316,2854,2186,38.0044539,-122.742357,91.969,192.11,15239.0,63414.0,4.2063,-192.56,219,12,194.29,854
20251315,2854,2185,38.004454,-122.742391,91.882,191.5,15236.0,63468.0,4.2063,-192.56,219,12,193.92,854
20251314,2854,2184,38.004454,-122.742426,91.795,190.7,15233.0,64377.0,4.2063,-192.56,219,12,193.55,854
20251313,2854,2183,38.0044541,-122.74246,91.708,189.75,15230.0,64602.0,3.7641,-155.67,219,12,189.53,855
20251312,2854,2182,38.0044542,-122.742494,91.621,189.59,15227.0,64611.0,3.7641,-155.67,219,12,189.2,855
20251311,2854,2181,38.0044542,-122.742528,91.535,189.17,15224.0,65016.0,3.7641,-155.67,219,12,188.88,855
20251310,2854,2180,38.0044543,-122.742562,91.448,188.74,15221.0,65592.0,3.7641,-155.67,219,12,188.55,855
20251309,2854,2179,38.0044544,-122.742596,91.362,188.5,15218.0,68337.0,3.7641,-155.67,219,12,188.23,855
20251308,2854,2178,38.0044545,-122.742631,91.277,188.26,15215.0,68778.0,3.7641,-155.67,219,12,187.91,855
20251307,2854,2177,38.0044545,-122.742665,91.192,188.09,15212.0,68994.0,3.7641,-155.67,219,12,187.59,855
20258401,2855,2176,38.0044276,-122.742699,91.072,187.57,15208.0,69102.0,3.7641,-155.67,219,12,187.13,855
20258400,2855,2175,38.0044277,-122.742733,90.987,187.04,15205.0,70407.0,3.7641,-155.67,219,12,186.82,855
20258399,2855,2174,38.0044277,-122.742767,90.903,186.4,15202.0,74790.0,3.7641,-155.67,219,12,186.5,855
20258398,2855,2173,38.0044278,-122.742802,90.82,185.79,15199.0,75609.0,3.7641,-155.67,219,12,186.19,855
20258397,2855,2172,38.0044279,-122.742836,90.738,185.49,15196.0,76914.0,3.7641,-155.67,219,12,185.88,855
20265491,2856,2171,38.0044009,-122.74287,90.622,185.29,15191.0,76977.0,3.7641,-155.67,219,12,185.44,855
20265490,2856,2170,38.004401,-122.742904,90.54,184.87,15188.0,77841.0,3.7641,-155.67,219,12,185.13,855
20272584,2857,2169,38.004374,-122.742938,90.424,184.76,15184.0,78228.0,3.7641,-155.67,219,12,184.7,855
20272583,2857,2168,38.0043741,-122.742973,90.343,184.25,15181.0,79434.0,3.7641,-155.67,219,12,184.39,855
20279677,2858,2167,38.0043471,-122.743007,90.228,183.97,15177.0,79794.0,3.7641,-155.67,219,12,183.96,855
20279676,2858,2166,38.0043472,-122.743041,90.147,183.83,15174.0,80217.0,3.7641,-155.67,219,12,183.65,855
20286770,2859,2165,38.0043203,-122.743075,90.033,183.44,15170.0,80397.0,3.7641,-155.67,219,12,183.22,855
20293864,2860,2164,38.0042933,-122.74311,89.918,182.91,15165.0,80784.0,3.7641,-155.67,219,12,182.79,855
20293863,2860,2163,38.0042934,-122.743144,89.838,182.49,15162.0,81711.0,3.7641,-155.67,219,12,182.49,855
20300957,2861,2162,38.0042664,-122.743178,89.724,182.14,15158.0,82521.0,3.7641,-155.67,219,12,182.06,855
20308051,2862,2161,38.0042394,-122.743212,89.611,181.94,15154.0,83331.0,3.7641,-155.67,219,12,181.63,855
20308050,2862,2160,38.0042395,-122.743246,89.531,181.48,15151.0,83421.0,3.7641,-155.67,219,12,181.33,855
20308049,2862,2159,38.0042396,-122.743281,89.451,180.81,15148.0,83511.0,3.7641,-155.67,219,12,181.03,855
20308048,2862,2158,38.0042397,-122.743315,89.371,180.11,15145.0,86247.0,3.7641,-155.67,219,12,180.73,855
20308047,2862,2157,38.0042397,-122.743349,89.292,180.07,15142.0,86292.0,3.7641,-155.67,219,12,180.44,855
20315141,2863,2156,38.0042128,-122.743383,89.18,180.07,15138.0,86301.0,3.7641,-155.67,219,12,180.02,855
20322235,2864,2155,38.0041858,-122.743417,89.069,179.62,15133.0,87849.0,3.7641,-155.67,219,12,179.59,855
20322234,2864,2154,38.0041859,-122.743452,88.99,178.63,15130.0,88587.0,3.7641,-155.67,219,12,179.3,855
20322233,2864,2153,38.004186,-122.743486,88.912,178.54,15127.0,88803.0,3.7641,-155.67,219,12,179.0,856
20329327,2865,2152,38.004159,-122.74352,88.801,178.54,15123.0,90072.0,3.7641,-155.67,219,12,178.59,856
20336421,2866,2151,38.004132,-122.743554,88.691,178.22,15119.0,90477.0,3.7641,-155.67,219,12,178.17,856
20336420,2866,2150,38.0041321,-122.743588,88.613,177.76,15116.0,90531.0,3.7641,-155.67,219,12,177.88,856
20343514,2867,2149,38.0041051,-122.743623,88.503,177.27,15112.0,91089.0,3.7641,-155.67,219,12,177.47,856
20350608,2868,2148,38.0040782,-122.743657,88.393,177.09,15107.0,91656.0,3.7641,-155.67,219,12,177.05,856
20350607,2868,2147,38.0040783,-122.743691,88.316,176.98,15104.0,91980.0,3.7641,-155.67,219,12,176.76,856
20350606,2868,2146,38.0040783,-122.743725,88.238,176.77,15101.0,91989.0,3.7641,-155.67,219,12,176.47,856
20350605,2868,2145,38.0040784,-122.74376,88.161,176.42,15098.0,92538.0,3.7641,-155.67,219,12,176.18,856
20357699,2869,2144,38.0040514,-122.743794,88.052,175.51,15094.0,92673.0,3.7641,-155.67,219,12,175.77,856
20357698,2869,2143,38.0040515,-122.743828,87.975,174.99,15091.0,93420.0,3.7641,-155.67,219,12,175.48,856
20364792,2870,2142,38.0040245,-122.743862,87.866,174.54,15087.0,93924.0,3.7641,-155.67,219,12,175.07,856
20371886,2871,2141,38.0039976,-122.743897,87.757,174.27,15083.0,95013.0,3.7641,-155.67,219,12,174.66,856
20378980,2872,2140,38.0039706,-122.743931,87.649,173.78,15078.0,95787.0,3.7641,-155.67,219,12,174.25,856
20386074,2873,2139,38.0039437,-122.743965,87.541,173.63,15074.0,96219.0,3.7641,-155.67,219,12,173.84,856
20386073,2873,2138,38.0039437,-122.743999,87.464,173.34,15071.0,96381.0,3.7641,-155.67,219,12,173.56,856
20386072,2873,2137,38.0039438,-122.744033,87.388,173.03,15068.0,96390.0,3.7641,-155.67,219,12,173.27,856
