node,row,col,latitude,longitude,chi,elevation,flow_distance,drainage_area,m_chi,b_chi,source_key,basin_key,segmented_elevation,segment_number
40087925,6109,5550,37.9161362,-122.62785,91.652,602.19,8983.9,5247.0,8.4121,-165.85,1067,34,605.13,3704
40092498,6110,5549,37.9161092,-122.627884,91.378,600.53,8979.7,5445.0,8.4121,-165.85,1067,34,602.83,3704
40097071,6111,5548,37.9160823,-122.627919,91.108,600.16,8975.5,5778.0,8.4121,-165.85,1067,34,600.56,3704
40101643,6112,5547,37.9160554,-122.627953,90.843,599.77,8971.2,5796.0,8.4121,-165.85,1067,34,598.32,3704
40106215,6113,5546,37.9160284,-122.627987,90.577,597.95,8967.0,6246.0,8.4121,-165.85,1067,34,596.09,3704
40110787,6114,5545,37.9160015,-122.628021,90.319,595.63,8962.7,6714.0,8.4121,-165.85,1067,34,593.92,3704
40115359,6115,5544,37.9159746,-122.628056,90.066,593.36,8958.5,7182.0,8.4121,-165.85,1067,34,591.79,3704
40119930,6116,5543,37.9159476,-122.62809,89.818,590.25,8954.2,7623.0,8.4121,-165.85,1067,34,589.71,3704
40124501,6117,5542,37.9159207,-122.628124,89.575,588.24,8950.0,7884.0,8.4121,-165.85,1067,34,587.66,3704
40129072,6118,5541,37.9158938,-122.628158,89.335,587.54,8945.8,8262.0,8.4121,-165.85,1067,34,585.64,3704
40133643,6119,5540,37.9158668,-122.628193,89.098,585.63,8941.5,8586.0,8.4121,-165.85,1067,34,583.65,3704
40138214,6120,5539,37.9158399,-122.628227,88.865,583.03,8937.3,8613.0,8.4121,-165.85,1067,34,581.68,3704
40142785,6121,5539,37.9158129,-122.628227,88.699,581.64,8934.3,8991.0,8.4121,-165.85,1067,34,580.29,3704
40147355,6122,5538,37.9157859,-122.628261,88.469,579.09,8930.0,9153.0,8.4121,-165.85,1067,34,578.36,3704
40151926,6123,5538,37.9157589,-122.628262,88.307,576.5,8927.0,9693.0,8.4121,-165.85,1067,34,576.99,3704
40156495,6124,5537,37.915732,-122.628296,88.082,575.87,8922.8,9756.0,8.4121,-165.85,1067,34,575.1,3704
40161063,6125,5536,37.915705,-122.62833,87.858,573.64,8918.6,10413.0,8.4121,-165.85,1067,34,573.21,3704
40165630,6126,5535,37.9156781,-122.628364,87.638,571.52,8914.3,13887.0,8.4121,-165.85,1067,34,571.37,3704
40165629,6126,5534,37.9156782,-122.628398,87.496,568.93,8911.3,13932.0,8.4121,-165.85,1067,34,570.17,3704
40170196,6127,5533,37.9156513,-122.628433,87.296,568.93,8907.1,14256.0,8.4121,-165.85,1067,34,568.49,3704
40170195,6127,5532,37.9156514,-122.628467,87.155,567.49,8904.1,14391.0,8.4121,-165.85,1067,34,567.31,3704
40170194,6127,5531,37.9156515,-122.628501,87.015,565.12,8901.1,14508.0,8.4121,-165.85,1067,34,566.13,3704
40170193,6127,5530,37.9156516,-122.628535,86.876,563.63,8898.1,14580.0,8.4121,-165.85,1067,34,564.95,3704
40174759,6128,5529,37.9156247,-122.628569,86.678,562.63,8893.8,15048.0,8.4121,-165.85,1067,34,563.29,3704
40174758,6128,5528,37.9156248,-122.628604,86.54,561.63,8890.8,15084.0,8.4121,-165.85,1067,34,562.13,3704
40174757,6128,5527,37.9156249,-122.628638,86.402,560.42,8887.8,15165.0,8.4121,-165.85,1067,34,560.97,3704
40174756,6128,5526,37.915625,-122.628672,86.264,558.79,8884.8,16209.0,8.4121,-165.85,1067,34,559.81,3704
40179321,6129,5525,37.9155981,-122.628706,86.073,557.37,8880.6,16839.0,8.4121,-165.85,1067,34,558.2,3705
40179320,6129,5524,37.9155982,-122.62874,85.94,555.82,8877.6,16920.0,8.4121,-165.85,1067,34,557.08,3705
40179319,6129,5523,37.9155983,-122.628774,85.807,553.99,8874.6,17397.0,8.4121,-165.85,1067,34,555.96,3705
40179318,6129,5522,37.9155984,-122.628808,85.675,553.34,8871.6,17451.0,8.4121,-165.85,1067,34,554.86,3705
40183883,6130,5521,37.9155715,-122.628843,85.489,552.52,8867.3,17487.0,8.4121,-165.85,1067,34,553.29,3705
40183882,6130,5520,37.9155716,-122.628877,85.357,551.25,8864.3,17721.0,8.4121,-165.85,1067,34,552.18,3705
40188447,6131,5519,37.9155446,-122.628911,85.172,550.6,8860.1,17748.0,8.4121,-165.85,1067,34,550.62,3705
40188446,6131,5518,37.9155448,-122.628945,85.041,547.97,8857.1,19107.0,8.4121,-165.85,1067,34,549.52,3705
40193011,6132,5517,37.9155178,-122.628979,84.86,545.47,8852.9,20943.0,8.4121,-165.85,1067,34,548.0,3705
40197576,6133,5516,37.9154909,-122.629014,84.684,543.99,8848.6,21222.0,8.4121,-165.85,1067,34,546.52,3705
40202141,6134,5515,37.915464,-122.629048,84.509,543.63,8844.4,21807.0,8.4121,-165.85,1067,34,545.05,3705
40202140,6134,5514,37.9154641,-122.629082,84.386,542.83,8841.4,21861.0,8.4121,-165.85,1067,34,544.01,3705
40206705,6135,5513,37.9154371,-122.629116,84.213,541.99,8837.1,22113.0,8.4121,-165.85,1067,34,542.55,3705
40211270,6136,5512,37.9154102,-122.629151,84.04,540.43,8832.9,22500.0,8.4121,-165.85,1067,34,541.1,3705
40211269,6136,5511,37.9154103,-122.629185,83.919,538.56,8829.9,23067.0,8.4121,-165.85,1067,34,540.08,3705
40211268,6136,5510,37.9154104,-122.629219,83.798,538.56,8826.9,23103.0,8.4121,-165.85,1067,34,539.07,3705
40215833,6137,5509,37.9153835,-122.629253,83.628,537.33,8822.6,23589.0,8.4121,-165.85,1067,34,537.63,3705
40215832,6137,5508,37.9153836,-122.629287,83.508,536.36,8819.6,23679.0,8.4121,-165.85,1067,34,536.63,3705
40215831,6137,5507,37.9153837,-122.629321,83.389,534.5,8816.6,24039.0,8.4121,-165.85,1067,34,535.62,3705
40215830,6137,5506,37.9153838,-122.629356,83.27,534.1,8813.6,24300.0,8.4121,-165.85,1067,34,534.62,3705
40220395,6138,5505,37.9153569,-122.62939,83.102,532.08,8809.4,24714.0,8.4121,-165.85,1067,34,533.21,3705
40220394,6138,5504,37.915357,-122.629424,82.985,531.89,8806.4,24975.0,8.4121,-165.85,1067,34,532.22,3705
40220393,6138,5503,37.9153571,-122.629458,82.867,531.89,8803.4,25713.0,8.4121,-165.85,1067,34,531.23,3705
40224958,6139,5502,37.9153302,-122.629492,82.702,530.73,8799.2,26325.0,8.4121,-165.85,1067,34,529.85,3705
40224957,6139,5501,37.9153303,-122.629527,82.587,530.33,8796.2,26361.0,8.4121,-165.85,1067,34,528.88,3705
40229522,6140,5500,37.9153033,-122.629561,82.424,529.51,8791.9,26613.0,8.4121,-165.85,1067,34,527.5,3705
40229521,6140,5499,37.9153035,-122.629595,82.309,527.7,8788.9,26802.0,8.4121,-165.85,1067,34,526.53,3705
40229520,6140,5498,37.9153036,-122.629629,82.194,527.07,8785.9,29277.0,8.4121,-165.85,1067,34,525.57,3705
40229519,6140,5497,37.9153037,-122.629663,82.082,527.07,8782.9,31158.0,8.4121,-165.85,1067,34,524.63,3705
40229518,6140,5496,37.9153038,-122.629697,81.973,526.82,8779.9,31293.0,8.4121,-165.85,1067,34,523.71,3706
40229517,6140,5495,37.9153039,-122.629731,81.863,524.13,8776.9,31392.0,8.4121,-165.85,1067,34,522.79,3706
40229516,6140,5494,37.915304,-122.629766,81.754,522.59,8773.9,33435.0,6.6124,-18.129,1067,34,522.46,3707
40229515,6140,5493,37.9153041,-122.6298,81.647,522.59,8770.9,33804.0,6.6124,-18.129,1067,34,521.75,3707
40229514,6140,5492,37.9153042,-122.629834,81.541,521.79,8767.9,33903.0,6.6124,-18.129,1067,34,521.05,3707
40224947,6139,5491,37.9153313,-122.629868,81.39,519.75,8763.7,34389.0,6.6124,-18.129,1067,34,520.05,3707
40224946,6139,5490,37.9153315,-122.629902,81.284,519.09,8760.7,34569.0,6.6124,-18.129,1067,34,519.35,3707
40220379,6138,5489,37.9153586,-122.629936,81.134,518.41,8756.4,34938.0,6.6124,-18.129,1067,34,518.36,3707
40220378,6138,5488,37.9153587,-122.62997,81.029,517.45,8753.4,35424.0,6.6124,-18.129,1067,34,517.66,3707
40220377,6138,5487,37.9153588,-122.630004,80.924,517.45,8750.4,35487.0,6.6124,-18.129,1067,34,516.97,3707
40215810,6137,5486,37.915386,-122.630038,80.775,516.78,8746.2,35703.0,6.6124,-18.129,1067,34,515.99,3707
40215809,6137,5485,37.9153861,-122.630072,80.67,515.18,8743.2,35991.0,6.6124,-18.129,1067,34,515.3,3707
