node,row,col,latitude,longitude,chi,elevation,flow_distance,drainage_area,m_chi,b_chi,source_key,basin_key,segmented_elevation,segment_number
16490900,2324,2120,38.0187891,-122.744563,98.179,246.78,15132.0,1170.0,3.4132,-85.363,176,10,249.74,660
16497994,2325,2119,38.0187622,-122.744597,97.737,246.35,15128.0,11475.0,3.4132,-85.363,176,10,248.23,660
16505088,2326,2118,38.0187352,-122.744631,97.524,245.95,15123.0,11547.0,3.4132,-85.363,176,10,247.5,660
16512182,2327,2117,38.0187082,-122.744666,97.311,245.51,15119.0,11889.0,3.4132,-85.363,176,10,246.78,660
16512181,2327,2116,38.0187083,-122.7447,97.162,245.21,15116.0,16596.0,3.4132,-85.363,176,10,246.27,660
16519275,2328,2115,38.0186814,-122.744734,96.973,244.75,15112.0,17010.0,3.4132,-85.363,176,10,245.62,660
16526369,2329,2114,38.0186544,-122.744768,96.785,244.32,15108.0,17298.0,3.4132,-85.363,176,10,244.98,660
16533463,2330,2113,38.0186274,-122.744803,96.598,243.88,15103.0,17586.0,3.4132,-85.363,176,10,244.35,660
16533462,2330,2112,38.0186275,-122.744837,96.467,243.52,15100.0,18450.0,3.4132,-85.363,176,10,243.9,660
16540556,2331,2111,38.0186005,-122.744871,96.284,243.01,15096.0,18675.0,3.4132,-85.363,176,10,243.27,660
16540555,2331,2110,38.0186006,-122.744905,96.155,242.63,15093.0,18774.0,3.4132,-85.363,176,10,242.83,660
16540554,2331,2109,38.0186007,-122.744939,96.026,242.25,15090.0,18981.0,3.4132,-85.363,176,10,242.39,660
16547648,2332,2108,38.0185737,-122.744974,95.845,241.45,15086.0,19368.0,3.4132,-85.363,176,10,241.77,660
16547647,2332,2107,38.0185738,-122.745008,95.717,241.1,15083.0,21447.0,3.4132,-85.363,176,10,241.34,660
16554741,2333,2106,38.0185468,-122.745042,95.543,241.05,15079.0,21861.0,3.4132,-85.363,176,10,240.74,660
16561835,2334,2105,38.0185199,-122.745076,95.369,240.5,15074.0,22050.0,3.4132,-85.363,176,10,240.15,660
