X,Y,i,j,hilltop_id,Cht,S,R,Lh,BasinID,a,b,StreamID,HilltopSlope,DivergentCount,PlanarCountFlag,E_Star,R_Star,EucDist
530666,4183370.0,5378,4869,3,-0.0455715,0.242625,20.3718,83.9642,17721,5402,4866,3209,0.0755479,11,25,9.56593,0.303281,71.0022
530670,4183370.0,5378,4870,3,-0.0334329,0.241724,20.0491,82.9422,17721,5402,4866,3209,0.110802,13,22,6.93251,0.302155,71.4138
530672,4183370.0,5378,4871,3,-0.0367868,0.23879,19.6454,82.2708,17721,5402,4866,3209,0.1511,11,25,7.5662,0.298488,71.9499
530676,4183370.0,5378,4872,3,-0.0296537,0.231757,19.2617,83.1116,17721,5402,4866,3209,0.1776,11,26,6.16142,0.289696,72.5936
530678,4183370.0,5378,4873,3,-0.0251678,0.205323,18.5036,90.1194,17721,5402,4866,3209,0.189816,15,25,5.67027,0.256654,73.3551
530658,4183380.0,5379,4866,4,-0.02707,0.291137,20.3172,69.7856,17721,5402,4866,3209,0.0633072,9,17,4.72274,0.363922,67.5134
530660,4183380.0,5379,4867,4,-0.0378519,0.288978,20.4167,70.6516,17721,5402,4866,3209,0.0696633,9,20,6.68574,0.361222,67.5875
530664,4183380.0,5379,4868,4,-0.0503685,0.281958,20.3918,72.3222,17721,5402,4866,3209,0.0977575,15,15,9.1069,0.352447,67.7608
530666,4183380.0,5379,4869,3,-0.0484114,0.273793,20.1962,73.7645,17721,5402,4866,3209,0.134005,16,17,8.92762,0.342241,68.0591
530678,4183380.0,5379,4873,3,-0.0140134,0.241998,18.3591,75.8648,17721,5402,4866,3209,0.208803,11,22,2.65781,0.302497,70.505
530682,4183380.0,5379,4874,3,-0.0193908,0.231731,17.8868,77.1879,17721,5402,4866,3209,0.181791,12,22,3.74184,0.289664,71.4092
530684,4183380.0,5379,4875,3,-0.0251099,0.217283,17.5902,80.9551,17721,5402,4866,3209,0.166768,14,23,5.08194,0.271604,72.4309
530654,4183380.0,5380,4865,4,-0.031123,0.308012,20.3502,66.0694,17721,5402,4865,3209,0.0956967,11,14,5.14069,0.385015,64.5095
